Ticker,Date/Time,Open,High,Low,Close
NIFTYMIDCAP100,6/12/2006,3746.7,3749.8,3643,3664.9
NIFTYMIDCAP100,6/13/2006,3595.5,3595.5,3422.9,3436.15
NIFTYMIDCAP100,6/14/2006,3452,3557.95,3303.2,3335.4
NIFTYMIDCAP100,6/15/2006,3393.5,3554.8,3393.5,3545.25
NIFTYMIDCAP100,6/16/2006,3617.8,3787.9,3617.8,3697.95
NIFTYMIDCAP100,6/19/2006,3722.75,3785.35,3662.95,3768.2
NIFTYMIDCAP100,6/20/2006,3748.7,3781.1,3693.65,3760.55
NIFTYMIDCAP100,6/21/2006,3762.5,3869.2,3756,3863.4
NIFTYMIDCAP100,6/22/2006,3894.85,3995.55,3894.85,3958.6
NIFTYMIDCAP100,6/23/2006,3946.9,3977.2,3879,3973.6
NIFTYMIDCAP100,6/25/2006,4015.1,4020,3996.7,4005.55
NIFTYMIDCAP100,6/26/2006,4018.7,4027.05,3831.05,3848.4
NIFTYMIDCAP100,6/27/2006,3855.45,3866.4,3757.45,3823.95
NIFTYMIDCAP100,6/28/2006,3789.25,3810.8,3754.75,3794.7
NIFTYMIDCAP100,6/29/2006,3838.9,3864.4,3795.85,3805.1
NIFTYMIDCAP100,6/30/2006,3848.65,3949.75,3848.65,3944.65
NIFTYMIDCAP100,7/3/2006,3966.8,3968.65,3938.45,3950.4
NIFTYMIDCAP100,7/4/2006,3978.35,3988.4,3929.05,3940.3
NIFTYMIDCAP100,7/5/2006,3929.65,3988.9,3923.05,3982.55
NIFTYMIDCAP100,7/6/2006,3948.05,3987.9,3945.55,3962
NIFTYMIDCAP100,7/7/2006,3980.8,4019.1,3871.9,3884.15
NIFTYMIDCAP100,7/10/2006,3896.15,3907.55,3857.8,3895.05
NIFTYMIDCAP100,7/11/2006,3908.5,3918.1,3885.45,3897.2
NIFTYMIDCAP100,7/12/2006,3841.45,3925.25,3823.15,3920.7
NIFTYMIDCAP100,7/13/2006,3924.3,3948.15,3894.55,3912.1
NIFTYMIDCAP100,7/14/2006,3878.45,3889,3846.2,3877.65
NIFTYMIDCAP100,7/17/2006,3871.5,3883.95,3778.7,3785.15
NIFTYMIDCAP100,7/18/2006,3791.15,3813.45,3714.15,3734.15
NIFTYMIDCAP100,7/19/2006,3754.7,3779.85,3620.4,3639
NIFTYMIDCAP100,7/20/2006,3696.35,3735.05,3696.35,3716
NIFTYMIDCAP100,7/21/2006,3690.1,3690.1,3609.95,3640.15
NIFTYMIDCAP100,7/24/2006,3608.75,3631.25,3542.25,3626.4
NIFTYMIDCAP100,7/25/2006,3641.4,3710,3641.4,3703.35
NIFTYMIDCAP100,7/26/2006,3710.85,3769.35,3696.85,3761.3
NIFTYMIDCAP100,7/27/2006,3781.8,3812.7,3769.85,3801.75
NIFTYMIDCAP100,7/28/2006,3816.5,3868.3,3800,3838.8
NIFTYMIDCAP100,7/31/2006,3875.75,3910.85,3871.6,3877.8
NIFTYMIDCAP100,8/1/2006,3882.95,3887.3,3835.55,3859
NIFTYMIDCAP100,8/2/2006,3861.7,3911.1,3861.4,3905.9
NIFTYMIDCAP100,8/3/2006,3912.9,3973.8,3912.9,3925.95
NIFTYMIDCAP100,8/4/2006,3932.85,3954.4,3889.3,3906
NIFTYMIDCAP100,8/7/2006,3906.05,3923.8,3891.5,3915.05
NIFTYMIDCAP100,8/8/2006,3922.15,3966.6,3922.15,3965.35
NIFTYMIDCAP100,8/9/2006,3969.3,4040.3,3958.4,4034.65
NIFTYMIDCAP100,8/10/2006,4050.65,4101.45,4047.35,4097.35
NIFTYMIDCAP100,8/11/2006,4115.45,4176.2,4112.75,4142.35
NIFTYMIDCAP100,8/14/2006,4173.75,4211.4,4173.75,4207.85
NIFTYMIDCAP100,8/16/2006,4251.65,4293.2,4251.65,4265.1
NIFTYMIDCAP100,8/17/2006,4299.75,4313.05,4217.8,4246.4
NIFTYMIDCAP100,8/18/2006,4261.15,4282.3,4235.85,4275.75
NIFTYMIDCAP100,8/21/2006,4298.45,4313.1,4273.55,4298.45
NIFTYMIDCAP100,8/22/2006,4308.65,4356.7,4289.7,4297
NIFTYMIDCAP100,8/23/2006,4302.8,4317.55,4240.15,4251.6
NIFTYMIDCAP100,8/24/2006,4236.3,4278.9,4210.55,4271.25
NIFTYMIDCAP100,8/25/2006,4291.65,4329.95,4291.65,4314.55
NIFTYMIDCAP100,8/28/2006,4340.35,4351.6,4329.05,4335.9
NIFTYMIDCAP100,8/29/2006,4362.6,4374.05,4332.1,4337.65
NIFTYMIDCAP100,8/30/2006,4363.7,4366.35,4318.75,4345.5
NIFTYMIDCAP100,8/31/2006,4372.2,4377.95,4298.2,4307.15
NIFTYMIDCAP100,9/1/2006,4311.35,4355.45,4300.15,4352.4
NIFTYMIDCAP100,9/4/2006,4382.7,4409.55,4382.7,4407.55
NIFTYMIDCAP100,9/5/2006,4425.85,4446.25,4410.3,4429
NIFTYMIDCAP100,9/6/2006,4442.3,4474.85,4433.05,4448.1
NIFTYMIDCAP100,9/7/2006,4437.8,4452.95,4417.05,4445.8
NIFTYMIDCAP100,9/8/2006,4462.35,4514.15,4462.35,4504.6
NIFTYMIDCAP100,9/11/2006,4516.85,4533.05,4337.15,4354.6
NIFTYMIDCAP100,9/12/2006,4371.35,4423.95,4313.45,4415.45
NIFTYMIDCAP100,9/13/2006,4476.2,4502.8,4470.85,4496.65
NIFTYMIDCAP100,9/14/2006,4522.85,4551.05,4510.95,4520.75
NIFTYMIDCAP100,9/15/2006,4523.25,4533.1,4476.6,4521.6
NIFTYMIDCAP100,9/18/2006,4543,4554.5,4526.15,4529.7
NIFTYMIDCAP100,9/19/2006,4543.65,4545.7,4448.9,4468.95
NIFTYMIDCAP100,9/20/2006,4441.3,4511.75,4428.4,4503.95
NIFTYMIDCAP100,9/21/2006,4531.1,4558.5,4524.05,4531
NIFTYMIDCAP100,9/22/2006,4517,4547.65,4495.75,4512.45
NIFTYMIDCAP100,9/25/2006,4519.95,4534.65,4497.6,4504.5
NIFTYMIDCAP100,9/26/2006,4523.8,4544.3,4509.35,4539.8
NIFTYMIDCAP100,9/27/2006,4571.35,4594.45,4567.15,4583
NIFTYMIDCAP100,9/28/2006,4599.65,4634.35,4587.45,4624.55
NIFTYMIDCAP100,9/29/2006,4649.4,4697.75,4642.15,4691.65
NIFTYMIDCAP100,10/3/2006,4710.65,4728.05,4685.1,4693.25
NIFTYMIDCAP100,10/4/2006,4708,4726.85,4659.9,4668.2
NIFTYMIDCAP100,10/5/2006,4670.6,4760,4670.6,4757.95
NIFTYMIDCAP100,10/6/2006,4781.2,4799.95,4765.1,4774.95
NIFTYMIDCAP100,10/9/2006,4757.8,4823.4,4732.1,4800.55
NIFTYMIDCAP100,10/10/2006,4821.25,4850.65,4783.95,4795.1
NIFTYMIDCAP100,10/11/2006,4803.55,4835.4,4718.6,4734.1
NIFTYMIDCAP100,10/12/2006,4742.95,4781.3,4720.35,4776.35
NIFTYMIDCAP100,10/13/2006,4810.6,4820.7,4768.15,4775.5
NIFTYMIDCAP100,10/16/2006,4784.75,4811.15,4750.25,4760.2
NIFTYMIDCAP100,10/17/2006,4770.25,4773.9,4729.8,4739
NIFTYMIDCAP100,10/18/2006,4750.35,4773.6,4744.55,4757.8
NIFTYMIDCAP100,10/19/2006,4778.35,4783.85,4686.55,4708.8
NIFTYMIDCAP100,10/20/2006,4735.05,4765.85,4728.7,4740.65
NIFTYMIDCAP100,10/21/2006,4744.8,4776.55,4744.8,4767
NIFTYMIDCAP100,10/23/2006,4775.9,4775.9,4728.25,4738.95
NIFTYMIDCAP100,10/26/2006,4745.75,4784.05,4736.05,4778.4
NIFTYMIDCAP100,10/27/2006,4804.25,4844.1,4804.25,4841.8
NIFTYMIDCAP100,10/30/2006,4844.25,4860.15,4819.1,4846.3
NIFTYMIDCAP100,10/31/2006,4865.4,4873.65,4793.35,4834.7
NIFTYMIDCAP100,11/1/2006,4850.75,4871.5,4835.7,4859
NIFTYMIDCAP100,11/2/2006,4870.85,4902.6,4861.05,4889.85
NIFTYMIDCAP100,11/3/2006,4894.2,4911.5,4855.8,4876.45
NIFTYMIDCAP100,11/6/2006,4881.55,4936,4881.55,4932.25
NIFTYMIDCAP100,11/7/2006,4973.6,4983.65,4940.85,4946.95
NIFTYMIDCAP100,11/8/2006,4961.8,4963.7,4843.25,4897.7
NIFTYMIDCAP100,11/9/2006,4921.8,4950.65,4913.35,4941.9
NIFTYMIDCAP100,11/10/2006,4950.45,4979.5,4945.9,4967.65
NIFTYMIDCAP100,11/13/2006,4990.3,5033.25,4989.95,5031.1
NIFTYMIDCAP100,11/14/2006,5062,5073.25,5008.6,5023.35
NIFTYMIDCAP100,11/15/2006,5046.5,5052.05,5005.5,5037
NIFTYMIDCAP100,11/16/2006,5053.9,5093.9,5037.3,5049.75
NIFTYMIDCAP100,11/17/2006,5066.9,5072.25,4934.1,4967.6
NIFTYMIDCAP100,11/20/2006,4927.85,4927.85,4824,4893.95
NIFTYMIDCAP100,11/21/2006,4920.7,4976.4,4920.7,4967.2
NIFTYMIDCAP100,11/22/2006,4997,5024.95,4992.5,5012.05
NIFTYMIDCAP100,11/23/2006,5022.35,5059.9,5010.15,5040.95
NIFTYMIDCAP100,11/24/2006,5052.35,5079.25,5047.55,5053.25
NIFTYMIDCAP100,11/27/2006,5064.05,5090.15,5064.05,5080.2
NIFTYMIDCAP100,11/28/2006,5042.85,5056.5,5010.55,5037.05
NIFTYMIDCAP100,11/29/2006,5065.55,5108.3,5065.55,5090.1
NIFTYMIDCAP100,11/30/2006,5118.4,5127.8,5060.5,5069
NIFTYMIDCAP100,12/1/2006,5110.85,5133.2,5098.6,5126.55
NIFTYMIDCAP100,12/4/2006,5141.5,5158.55,5124.85,5146.3
NIFTYMIDCAP100,12/5/2006,5163.2,5182.95,5146.7,5160.9
NIFTYMIDCAP100,12/6/2006,5174,5182.95,5088.05,5113.15
NIFTYMIDCAP100,12/7/2006,5133.65,5144.5,5108.45,5122.9
NIFTYMIDCAP100,12/8/2006,5123.3,5147.4,5084.55,5099.5
NIFTYMIDCAP100,12/11/2006,5099.9,5099.9,4890.75,4940.6
NIFTYMIDCAP100,12/12/2006,4936.15,4952.15,4663.15,4723.8
NIFTYMIDCAP100,12/13/2006,4723.4,4857.5,4655.65,4835.2
NIFTYMIDCAP100,12/14/2006,4850.45,4965.45,4850.45,4959.8
NIFTYMIDCAP100,12/15/2006,4998.2,5025.9,4998.2,5011.45
NIFTYMIDCAP100,12/18/2006,5033.05,5044,4926.75,5009.75
NIFTYMIDCAP100,12/19/2006,5007.6,5020.15,4915.55,4939.45
NIFTYMIDCAP100,12/20/2006,4967.5,4999.35,4893.5,4922.85
NIFTYMIDCAP100,12/21/2006,4924.1,4987.6,4888.05,4973.6
NIFTYMIDCAP100,12/22/2006,4983.65,5021.6,4981,5017.3
NIFTYMIDCAP100,12/26/2006,5026.6,5078.85,5026.6,5077.4
NIFTYMIDCAP100,12/27/2006,5104.3,5143.8,5104.3,5131.2
NIFTYMIDCAP100,12/28/2006,5158.3,5162.1,5119.5,5152.7
NIFTYMIDCAP100,12/29/2006,5156.65,5200.95,5156.65,5199.75
NIFTYMIDCAP100,1/2/2007,5134.1,5182.2,5134.1,5175.25
NIFTYMIDCAP100,1/3/2007,5200.15,5218.9,5156.4,5217.15
NIFTYMIDCAP100,1/4/2007,5242.4,5254.7,5217.25,5227.05
NIFTYMIDCAP100,1/5/2007,5226.8,5270.05,5199.1,5212.55
NIFTYMIDCAP100,1/8/2007,5211.6,5212.25,5148.05,5156.45
NIFTYMIDCAP100,1/9/2007,5165.35,5202,5095.15,5110.75
NIFTYMIDCAP100,1/10/2007,5107.4,5116.3,5060.15,5066.3
NIFTYMIDCAP100,1/11/2007,5065.35,5150.6,5051.6,5141.55
NIFTYMIDCAP100,1/12/2007,5177.6,5246.2,5177.6,5227.8
NIFTYMIDCAP100,1/15/2007,5266.15,5277.1,5252.35,5259.15
NIFTYMIDCAP100,1/16/2007,5270.3,5301.35,5250.55,5278.8
NIFTYMIDCAP100,1/17/2007,5304.55,5336.3,5296.55,5320.55
NIFTYMIDCAP100,1/18/2007,5334.7,5373.5,5291.25,5319.85
NIFTYMIDCAP100,1/19/2007,5340.6,5356.35,5264.4,5283.35
NIFTYMIDCAP100,1/22/2007,5313.15,5313.15,5258.35,5282.35
NIFTYMIDCAP100,1/23/2007,5286.55,5286.55,5205.9,5211.6
NIFTYMIDCAP100,1/24/2007,5226.45,5261.65,5226.45,5250.25
NIFTYMIDCAP100,1/25/2007,5287.7,5336.1,5274.35,5316.35
NIFTYMIDCAP100,1/29/2007,5337.6,5355.95,5318.6,5325.5
NIFTYMIDCAP100,1/31/2007,5338.15,5346.25,5269.7,5279.55
NIFTYMIDCAP100,2/1/2007,5294.75,5334.85,5279,5330.65
NIFTYMIDCAP100,2/2/2007,5351.15,5374.7,5344.55,5347.15
NIFTYMIDCAP100,2/5/2007,5360.95,5375.35,5335.75,5373.4
NIFTYMIDCAP100,2/6/2007,5395.7,5413.75,5383.85,5391.2
NIFTYMIDCAP100,2/7/2007,5402.85,5435.9,5395,5408.7
NIFTYMIDCAP100,2/8/2007,5422.1,5455.75,5388.2,5410.4
NIFTYMIDCAP100,2/9/2007,5416.5,5432.2,5275.8,5292.15
NIFTYMIDCAP100,2/12/2007,5268.75,5268.75,5071.15,5089.9
NIFTYMIDCAP100,2/13/2007,5072.35,5170.2,5020.4,5083.35
NIFTYMIDCAP100,2/14/2007,5001,5111.8,4959.8,5095.45
NIFTYMIDCAP100,2/15/2007,5152.05,5250.15,5152.05,5244.95
NIFTYMIDCAP100,2/19/2007,5256.4,5282.55,5225.15,5235.55
NIFTYMIDCAP100,2/20/2007,5239.6,5243.7,5160.85,5169.25
NIFTYMIDCAP100,2/21/2007,5169.8,5201.95,5150.3,5169
NIFTYMIDCAP100,2/22/2007,5179.55,5204.65,5090.8,5099.4
NIFTYMIDCAP100,2/23/2007,5109.95,5114.05,4970.8,4999.9
NIFTYMIDCAP100,2/26/2007,5019.75,5056.65,4968.3,5041.05
NIFTYMIDCAP100,2/27/2007,5075.8,5097.65,5041.25,5053.4
NIFTYMIDCAP100,2/28/2007,4794.4,4993.2,4751.05,4877.35
NIFTYMIDCAP100,3/1/2007,4872.3,4931.6,4804.85,4893.35
NIFTYMIDCAP100,3/2/2007,4896.45,4975.3,4822.85,4845.3
NIFTYMIDCAP100,3/5/2007,4721.8,4721.8,4568.2,4599.4
NIFTYMIDCAP100,3/6/2007,4670.2,4719.9,4547.8,4630.5
NIFTYMIDCAP100,3/7/2007,4649.15,4700.85,4488.55,4525.65
NIFTYMIDCAP100,3/8/2007,4531.4,4695.2,4475.9,4680.55
NIFTYMIDCAP100,3/9/2007,4717.45,4724.9,4624.55,4656.25
NIFTYMIDCAP100,3/12/2007,4677,4719.85,4655.95,4692.85
NIFTYMIDCAP100,3/13/2007,4705.65,4741.65,4686,4731.9
NIFTYMIDCAP100,3/14/2007,4686.55,4686.55,4600.5,4622.95
NIFTYMIDCAP100,3/15/2007,4675.15,4713.1,4624.4,4633.5
NIFTYMIDCAP100,3/16/2007,4652.5,4655,4560.75,4599.05
NIFTYMIDCAP100,3/19/2007,4613.1,4668.45,4608.05,4664.35
NIFTYMIDCAP100,3/20/2007,4696.45,4742.75,4696.45,4722.65
NIFTYMIDCAP100,3/21/2007,4753.2,4765.25,4723.15,4761.45
NIFTYMIDCAP100,3/22/2007,4810.9,4844.9,4810.9,4837.6
NIFTYMIDCAP100,3/23/2007,4837.5,4869.8,4813.35,4854.5
NIFTYMIDCAP100,3/26/2007,4851.65,4878.45,4833.45,4842
NIFTYMIDCAP100,3/28/2007,4812.6,4818.35,4766.8,4774.1
NIFTYMIDCAP100,3/29/2007,4786.75,4799.4,4756.3,4782.8
NIFTYMIDCAP100,3/30/2007,4795.45,4853.75,4795.45,4850.05
NIFTYMIDCAP100,4/2/2007,4751.8,4751.8,4672,4686.15
NIFTYMIDCAP100,4/3/2007,4703.25,4719.05,4655.2,4713.2
NIFTYMIDCAP100,4/4/2007,4728.25,4773.05,4728.25,4752.2
NIFTYMIDCAP100,4/5/2007,4756.05,4818.9,4740,4807.5
NIFTYMIDCAP100,4/9/2007,4832.05,4902.75,4832.05,4897.1
NIFTYMIDCAP100,4/10/2007,4922.95,4963.6,4911,4954.7
NIFTYMIDCAP100,4/11/2007,4958.4,5004.25,4956.75,4964.3
NIFTYMIDCAP100,4/12/2007,4924.05,4969.15,4917.45,4945.45
NIFTYMIDCAP100,4/13/2007,4957.1,5030.05,4957.1,5024.1
NIFTYMIDCAP100,4/16/2007,5041.25,5100.7,5041.25,5099.45
NIFTYMIDCAP100,4/17/2007,5123.6,5136.95,5080.65,5089.25
NIFTYMIDCAP100,4/18/2007,5117.75,5146.4,5108.6,5115.85
NIFTYMIDCAP100,4/19/2007,5079.45,5137.7,5051.95,5112.75
NIFTYMIDCAP100,4/20/2007,5162.5,5179.35,5130.7,5160.8
NIFTYMIDCAP100,4/23/2007,5196.65,5211.45,5155.3,5165.05
NIFTYMIDCAP100,4/24/2007,5165.6,5228.3,5152.45,5215.85
NIFTYMIDCAP100,4/25/2007,5234.15,5271.35,5232.1,5266.65
NIFTYMIDCAP100,4/26/2007,5299.7,5321.25,5213.25,5240.3
NIFTYMIDCAP100,4/27/2007,5244.85,5261.65,5178.75,5193.8
NIFTYMIDCAP100,4/30/2007,5186.35,5254.65,5176.9,5245.7
NIFTYMIDCAP100,5/3/2007,5307.15,5344.5,5307.15,5337.9
NIFTYMIDCAP100,5/4/2007,5355.95,5383.15,5337.2,5347.5
NIFTYMIDCAP100,5/7/2007,5391.1,5393.15,5300.95,5313.65
NIFTYMIDCAP100,5/8/2007,5318.5,5340.3,5224.25,5234.95
NIFTYMIDCAP100,5/9/2007,5237.15,5267.5,5190,5259.55
NIFTYMIDCAP100,5/10/2007,5289.35,5333.7,5264.9,5278.05
NIFTYMIDCAP100,5/11/2007,5234.4,5304.65,5215.2,5295.1
NIFTYMIDCAP100,5/14/2007,5354.45,5379.2,5352.7,5377.9
NIFTYMIDCAP100,5/15/2007,5383.25,5418.05,5372.65,5407.65
NIFTYMIDCAP100,5/16/2007,5434.6,5478.35,5434.6,5474.1
NIFTYMIDCAP100,5/17/2007,5505.15,5540.15,5505.15,5519.8
NIFTYMIDCAP100,5/18/2007,5525.15,5562.5,5499.85,5536.1
NIFTYMIDCAP100,5/21/2007,5556.25,5597.8,5556.25,5589.9
NIFTYMIDCAP100,5/22/2007,5624.2,5640.9,5577.55,5627.45
NIFTYMIDCAP100,5/23/2007,5638.55,5650.1,5568.5,5580.6
NIFTYMIDCAP100,5/24/2007,5605.3,5605.3,5546.45,5565.55
NIFTYMIDCAP100,5/25/2007,5519.15,5599.2,5512.05,5580.95
NIFTYMIDCAP100,5/28/2007,5615.75,5672.7,5615.75,5651.85
NIFTYMIDCAP100,5/29/2007,5660.75,5683.35,5645.65,5680.6
NIFTYMIDCAP100,5/30/2007,5671.6,5695.65,5588.15,5600.25
NIFTYMIDCAP100,5/31/2007,5614,5664,5614,5644.15
NIFTYMIDCAP100,6/1/2007,5673.3,5709.4,5671.95,5688.1
NIFTYMIDCAP100,6/4/2007,5712.2,5729.25,5668.55,5677.3
NIFTYMIDCAP100,6/5/2007,5673.6,5700.65,5653,5696.65
NIFTYMIDCAP100,6/6/2007,5694.1,5730.35,5601.6,5608.4
NIFTYMIDCAP100,6/7/2007,5577.2,5642.25,5550.6,5607.35
NIFTYMIDCAP100,6/8/2007,5561.25,5639.25,5550.15,5591.1
NIFTYMIDCAP100,6/11/2007,5620.05,5666.2,5559.5,5568.2
NIFTYMIDCAP100,6/12/2007,5572.7,5588.95,5460.85,5529.7
NIFTYMIDCAP100,6/13/2007,5531.9,5546.5,5495.15,5507.25
NIFTYMIDCAP100,6/14/2007,5550.35,5622.9,5550.35,5618.3
NIFTYMIDCAP100,6/15/2007,5634.15,5689.3,5634.15,5651.4
NIFTYMIDCAP100,6/18/2007,5665.5,5682.5,5632.5,5640.8
NIFTYMIDCAP100,6/19/2007,5640,5706.15,5623.5,5701.95
NIFTYMIDCAP100,6/20/2007,5729,5783.6,5729,5772.85
NIFTYMIDCAP100,6/21/2007,5812.45,5837,5768,5822.35
NIFTYMIDCAP100,6/22/2007,5826.55,5859.2,5811.3,5825.9
NIFTYMIDCAP100,6/25/2007,5824.35,5848.25,5809.9,5827.1
NIFTYMIDCAP100,6/26/2007,5820.45,5882.25,5820.45,5877.75
NIFTYMIDCAP100,6/27/2007,5886.65,5892.3,5854.2,5865.8
NIFTYMIDCAP100,6/28/2007,5893.05,5917.35,5880.75,5886.85
NIFTYMIDCAP100,6/29/2007,5908.85,5978.25,5908.85,5975.65
NIFTYMIDCAP100,7/2/2007,5989.55,6023.3,5987.4,5999.4
NIFTYMIDCAP100,7/3/2007,6021.4,6052.4,6021.4,6041.75
NIFTYMIDCAP100,7/4/2007,6059.35,6075.6,6000.9,6035.6
NIFTYMIDCAP100,7/5/2007,6044.85,6060.05,5912.25,5991.2
NIFTYMIDCAP100,7/6/2007,5994.45,6040.65,5984.1,5994.65
NIFTYMIDCAP100,7/9/2007,6014.2,6058.75,6004.3,6051.2
NIFTYMIDCAP100,7/10/2007,6069.8,6079.45,6019.35,6028.85
NIFTYMIDCAP100,7/11/2007,6017.9,6069,5994.15,6063.25
NIFTYMIDCAP100,7/12/2007,6073.65,6161.65,6073.65,6157.85
NIFTYMIDCAP100,7/13/2007,6185.1,6246.55,6185.1,6205
NIFTYMIDCAP100,7/16/2007,6217.35,6280,6217.35,6261.45
NIFTYMIDCAP100,7/17/2007,6294.4,6325.05,6224.45,6233.3
NIFTYMIDCAP100,7/18/2007,6243,6250.85,6160,6219.95
NIFTYMIDCAP100,7/19/2007,6243.2,6283.55,6243.2,6278.3
NIFTYMIDCAP100,7/20/2007,6299.9,6318.4,6255.3,6268.8
NIFTYMIDCAP100,7/23/2007,6265.35,6332.7,6247.6,6327.4
NIFTYMIDCAP100,7/24/2007,6353,6365.85,6271.7,6281.6
NIFTYMIDCAP100,7/25/2007,6272.65,6281.5,6175.3,6207.45
NIFTYMIDCAP100,7/26/2007,6211.95,6266.5,6211.95,6226.35
NIFTYMIDCAP100,7/27/2007,6209.35,6209.35,5972.75,6032.4
NIFTYMIDCAP100,7/30/2007,6019.75,6115.65,5977.55,6048.3
NIFTYMIDCAP100,7/31/2007,6092.15,6182.75,6061.8,6177.7
NIFTYMIDCAP100,8/1/2007,6131.05,6131.05,5910.9,5923.65
NIFTYMIDCAP100,8/2/2007,5941.3,6032.35,5923.45,5962.3
NIFTYMIDCAP100,8/3/2007,5987.7,6070.1,5987.7,6051.35
NIFTYMIDCAP100,8/6/2007,5973.15,5985.45,5897.6,5975.35
NIFTYMIDCAP100,8/7/2007,6034.75,6078.35,6005.2,6017.9
NIFTYMIDCAP100,8/8/2007,6033.7,6144.05,6033.7,6127.6
NIFTYMIDCAP100,8/9/2007,6183.25,6207.9,5997.75,6009.3
NIFTYMIDCAP100,8/10/2007,5844.6,5950.45,5796.55,5937.75
NIFTYMIDCAP100,8/13/2007,5994.7,6021.65,5960.7,5996.75
NIFTYMIDCAP100,8/14/2007,6009.9,6039.1,5992.05,5999.95
NIFTYMIDCAP100,8/16/2007,5939.8,5939.8,5755.25,5763.7
NIFTYMIDCAP100,8/17/2007,5750.4,5789.85,5519.4,5650.55
NIFTYMIDCAP100,8/20/2007,5767.85,5856.6,5725.55,5736.95
NIFTYMIDCAP100,8/21/2007,5750.85,5771.45,5508.9,5519.75
NIFTYMIDCAP100,8/22/2007,5554.95,5576.55,5420.3,5563.1
NIFTYMIDCAP100,8/23/2007,5608.9,5691.05,5509.55,5526.3
NIFTYMIDCAP100,8/24/2007,5538.45,5628.55,5533.8,5623.45
NIFTYMIDCAP100,8/27/2007,5679.2,5803.75,5679.2,5799.6
NIFTYMIDCAP100,8/28/2007,5820.75,5862.65,5788.25,5846.5
NIFTYMIDCAP100,8/29/2007,5753.25,5882.2,5739.15,5880.05
NIFTYMIDCAP100,8/30/2007,5939.55,5959.4,5902.35,5912.3
NIFTYMIDCAP100,8/31/2007,5926.5,6049.85,5926.5,6043.8
NIFTYMIDCAP100,9/3/2007,6066.9,6147.15,6066.9,6146.75
NIFTYMIDCAP100,9/4/2007,6163,6210.85,6146.35,6166
NIFTYMIDCAP100,9/5/2007,6193.7,6210.1,6146.4,6166.05
NIFTYMIDCAP100,9/6/2007,6130.1,6209.6,6130.1,6207.55
NIFTYMIDCAP100,9/7/2007,6233.75,6257.75,6195.8,6208.55
NIFTYMIDCAP100,9/10/2007,6184.9,6244.75,6155.8,6235.75
NIFTYMIDCAP100,9/11/2007,6278,6303.3,6238.35,6252.8
NIFTYMIDCAP100,9/12/2007,6275.3,6318.45,6262.05,6275.4
NIFTYMIDCAP100,9/13/2007,6307.15,6344.5,6307.15,6336.75
NIFTYMIDCAP100,9/14/2007,6370.35,6409.25,6267.6,6279.9
NIFTYMIDCAP100,9/17/2007,6295.55,6332.5,6271.25,6311.5
NIFTYMIDCAP100,9/18/2007,6315.9,6397,6311.05,6393.95
NIFTYMIDCAP100,9/19/2007,6511.55,6536.85,6491.5,6518.45
NIFTYMIDCAP100,9/20/2007,6549.4,6604,6525.6,6584.1
NIFTYMIDCAP100,9/21/2007,6596.85,6657.75,6595.45,6622.75
NIFTYMIDCAP100,9/24/2007,6649.6,6703.35,6606.9,6701.1
NIFTYMIDCAP100,9/25/2007,6706.8,6722.25,6613.85,6695.25
NIFTYMIDCAP100,9/26/2007,6715.45,6821.55,6715.45,6740.85
NIFTYMIDCAP100,9/27/2007,6785.65,6815.55,6715.3,6723.15
NIFTYMIDCAP100,9/28/2007,6760.6,6873.2,6751.5,6867.2
NIFTYMIDCAP100,10/1/2007,6897,6991.85,6860.2,6962
NIFTYMIDCAP100,10/3/2007,7005.05,7113.3,6793.65,6980.1
NIFTYMIDCAP100,10/4/2007,6946.45,7001.65,6892.3,6977.05
NIFTYMIDCAP100,10/5/2007,6985.1,7018.35,6880.9,6910.45
NIFTYMIDCAP100,10/8/2007,6895.75,6960.9,6588.65,6672.75
NIFTYMIDCAP100,10/9/2007,6621.7,6866.5,6548.35,6856.15
NIFTYMIDCAP100,10/10/2007,6902.2,6985.5,6891.6,6926.7
NIFTYMIDCAP100,10/11/2007,6925.35,7041.25,6903.45,7030.75
NIFTYMIDCAP100,10/12/2007,6983.85,7056.5,6911.7,6931.1
NIFTYMIDCAP100,10/15/2007,6945,7127.35,6945,7112.85
NIFTYMIDCAP100,10/16/2007,7131,7180.6,7068.35,7134.95
NIFTYMIDCAP100,10/17/2007,6657.05,6971.75,6606.55,6957.5
NIFTYMIDCAP100,10/18/2007,7015.65,7150.1,6729.55,6797.8
NIFTYMIDCAP100,10/19/2007,6794.65,6794.65,6517.3,6589.1
NIFTYMIDCAP100,10/22/2007,6518.7,6676.5,6462.95,6665.8
NIFTYMIDCAP100,10/23/2007,6741.9,7000.35,6741.9,6982.2
NIFTYMIDCAP100,10/24/2007,7056.25,7137.65,6996.15,7054.8
NIFTYMIDCAP100,10/25/2007,7077.75,7160.75,7075,7114.6
NIFTYMIDCAP100,10/26/2007,7146,7300.7,7120.6,7292
NIFTYMIDCAP100,10/29/2007,7341.85,7486.2,7341.85,7420.3
NIFTYMIDCAP100,10/30/2007,7500.2,7504.95,7358.4,7395.15
NIFTYMIDCAP100,10/31/2007,7417.85,7526.25,7417.85,7450.35
NIFTYMIDCAP100,11/1/2007,7491.5,7590.45,7326.75,7355.65
NIFTYMIDCAP100,11/2/2007,7297.6,7441.3,7215.45,7422.75
NIFTYMIDCAP100,11/5/2007,7418.7,7553.65,7418.7,7473.4
