Date,ExpiryDate,Instrument,Symbol,StrikePrice,OptionType,Open,High,Low,Close,SettledPrice,Contracts,TurnOver,OpenInterest
2008-10-29,2008-10-29,FUTIDX,BANKNIFTY,0.0,FUT,4350.0,4437.9,3877.0,4275.25,4280.45,19546,21121.07,156900
2008-10-29,2008-11-27,FUTIDX,BANKNIFTY,0.0,FUT,4400.0,4450.0,4230.0,4277.6,4277.6,12866,13900.91,314375
2008-10-29,2008-12-25,FUTIDX,BANKNIFTY,0.0,FUT,4444.0,4444.0,4250.0,4284.75,4284.75,18,19.4,450
2008-10-29,2008-10-29,FUTIDX,CNX100,0.0,FUT,0.0,0.0,0.0,2230.0,2545.8,0,0.0,50
2008-10-29,2008-11-27,FUTIDX,CNX100,0.0,FUT,0.0,0.0,0.0,3770.0,2569.1,0,0.0,50
2008-10-29,2008-12-25,FUTIDX,CNX100,0.0,FUT,0.0,0.0,0.0,4006.65,2593.4,0,0.0,0
2008-10-29,2008-10-29,FUTIDX,CNXIT,0.0,FUT,2550.0,2619.5,2502.5,2543.05,2549.25,193,247.75,6100
2008-10-29,2008-11-27,FUTIDX,CNXIT,0.0,FUT,2673.6,2673.6,2511.0,2568.75,2568.75,87,112.37,4000
2008-10-29,2008-12-25,FUTIDX,CNXIT,0.0,FUT,0.0,0.0,0.0,3410.2,2596.9,0,0.0,0
2008-10-29,2008-10-29,FUTIDX,JUNIOR,0.0,FUT,0.0,0.0,0.0,3900.0,4068.8,0,0.0,425
2008-10-29,2008-11-27,FUTIDX,JUNIOR,0.0,FUT,4160.0,4200.0,4150.0,4173.35,4173.35,9,9.39,325
2008-10-29,2008-12-25,FUTIDX,JUNIOR,0.0,FUT,0.0,0.0,0.0,6550.95,4144.85,0,0.0,0
2008-10-29,2008-10-29,FUTIDX,MINIFTY,0.0,FUT,2785.0,2785.0,2628.0,2690.3,2697.05,32834,17739.39,199360
2008-10-29,2008-11-27,FUTIDX,MINIFTY,0.0,FUT,2779.0,2788.0,2631.0,2722.9,2722.9,47699,25854.69,363000
2008-10-29,2008-12-25,FUTIDX,MINIFTY,0.0,FUT,2710.1,2750.15,2630.0,2724.4,2724.4,2022,1095.19,31820
2008-10-29,2008-10-29,FUTIDX,NFTYMCAP50,0.0,FUT,1251.0,1251.0,1251.0,1251.0,1187.95,1,0.93,150
2008-10-29,2008-11-27,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,2133.75,1198.85,0,0.0,0
2008-10-29,2008-12-25,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,1962.55,1210.15,0,0.0,0
2008-10-29,2008-10-29,FUTIDX,NIFTY,0.0,FUT,2747.0,2760.0,2632.65,2689.35,2697.05,685840,926191.26,18335550
2008-10-29,2008-11-27,FUTIDX,NIFTY,0.0,FUT,2720.0,2760.0,2630.0,2723.45,2723.45,654667,887494.65,29132250
2008-10-29,2008-12-25,FUTIDX,NIFTY,0.0,FUT,2785.0,2880.0,2631.0,2723.6,2723.6,9878,13355.39,994100
2008-10-29,2008-10-29,FUTINT,NSE10Y06,0.0,FUT,0.0,0.0,0.0,78.76,84.5,0,0.0,0
2008-10-29,2008-11-27,FUTINT,NSE10Y06,0.0,FUT,0.0,0.0,0.0,80.37,84.61,0,0.0,0
2008-10-29,2008-12-25,FUTINT,NSE10Y06,0.0,FUT,0.0,0.0,0.0,87.7,84.79,0,0.0,0
2008-10-29,2009-03-26,FUTINT,NSE10Y06,0.0,FUT,0.0,0.0,0.0,89.41,85.23,0,0.0,0
2008-10-29,2009-06-25,FUTINT,NSE10Y06,0.0,FUT,0.0,0.0,0.0,81.41,85.66,0,0.0,0
2008-10-29,2009-09-24,FUTINT,NSE10Y06,0.0,FUT,0.0,0.0,0.0,82.46,86.08,0,0.0,0
2008-10-29,2008-10-29,FUTINT,NSE10YZC,0.0,FUT,0.0,0.0,0.0,40.1,43.14,0,0.0,0
2008-10-29,2008-11-27,FUTINT,NSE10YZC,0.0,FUT,0.0,0.0,0.0,40.75,43.14,0,0.0,0
2008-10-29,2008-12-25,FUTINT,NSE10YZC,0.0,FUT,0.0,0.0,0.0,46.28,43.18,0,0.0,0
2008-10-29,2009-03-26,FUTINT,NSE10YZC,0.0,FUT,0.0,0.0,0.0,47.16,43.24,0,0.0,0
2008-10-29,2009-06-25,FUTINT,NSE10YZC,0.0,FUT,0.0,0.0,0.0,41.36,43.27,0,0.0,0
2008-10-29,2009-09-24,FUTINT,NSE10YZC,0.0,FUT,0.0,0.0,0.0,41.31,43.28,0,0.0,0
2008-10-29,2008-10-29,FUTINT,NSETB91D,0.0,FUT,0.0,0.0,0.0,93.22,92.18,0,0.0,0
2008-10-29,2008-11-27,FUTINT,NSETB91D,0.0,FUT,0.0,0.0,0.0,93.06,93.07,0,0.0,0
2008-10-29,2008-12-25,FUTINT,NSETB91D,0.0,FUT,0.0,0.0,0.0,100.49,93.99,0,0.0,0
2008-10-29,2009-03-26,FUTINT,NSETB91D,0.0,FUT,0.0,0.0,0.0,102.12,97.03,0,0.0,0
2008-10-29,2009-06-25,FUTINT,NSETB91D,0.0,FUT,0.0,0.0,0.0,100.6,100.12,0,0.0,0
2008-10-29,2009-09-24,FUTINT,NSETB91D,0.0,FUT,0.0,0.0,0.0,102.46,103.29,0,0.0,0
