Date,ExpiryDate,Instrument,Symbol,StrikePrice,OptionType,Open,High,Low,Close,SettledPrice,Contracts,TurnOver,OpenInterest
2012-05-04,2012-05-31,FUTIDX,BANKNIFTY,0.0,FUT,10075.0,10137.85,9762.0,9793.9,9793.9,101634,251339.59,1960625
2012-05-04,2012-06-28,FUTIDX,BANKNIFTY,0.0,FUT,10034.85,10035.5,9760.0,9790.4,9790.4,2754,6803.8,61525
2012-05-04,2012-07-26,FUTIDX,BANKNIFTY,0.0,FUT,10092.55,10092.55,9740.0,9794.0,9794.0,94,232.3,1550
2012-05-04,2012-05-31,FUTIDX,CNXINFRA,0.0,FUT,0.0,0.0,0.0,2748.45,2276.5,0,0.0,0
2012-05-04,2012-06-28,FUTIDX,CNXINFRA,0.0,FUT,0.0,0.0,0.0,2523.8,2293.85,0,0.0,0
2012-05-04,2012-07-26,FUTIDX,CNXINFRA,0.0,FUT,0.0,0.0,0.0,2405.35,2310.9,0,0.0,0
2012-05-04,2012-05-31,FUTIDX,CNXIT,0.0,FUT,6130.0,6175.0,6060.0,6091.1,6091.1,264,805.03,11050
2012-05-04,2012-06-28,FUTIDX,CNXIT,0.0,FUT,0.0,0.0,0.0,6546.65,6189.7,0,0.0,0
2012-05-04,2012-07-26,FUTIDX,CNXIT,0.0,FUT,0.0,0.0,0.0,6014.0,6235.7,0,0.0,0
2012-05-04,2012-05-31,FUTIDX,CNXPSE,0.0,FUT,0.0,0.0,0.0,3165.5,2740.2,0,0.0,0
2012-05-04,2012-06-28,FUTIDX,CNXPSE,0.0,FUT,0.0,0.0,0.0,2896.2,2761.1,0,0.0,0
2012-05-04,2012-07-26,FUTIDX,CNXPSE,0.0,FUT,0.0,0.0,0.0,2887.65,2781.6,0,0.0,0
2012-05-04,2012-05-18,FUTIDX,DJIA,0.0,FUT,13145.0,13152.5,13110.0,13120.0,13120.0,513,1684.65,93825
2012-05-04,2012-06-15,FUTIDX,DJIA,0.0,FUT,13102.5,13102.5,13080.0,13080.0,13080.0,5,16.36,400
2012-05-04,2012-07-20,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,13272.5,13480.0,0,0.0,0
2012-05-04,2012-09-21,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,12585.0,13705.0,0,0.0,0
2012-05-04,2012-12-21,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,13090.0,14040.0,0,0.0,0
