Date,ExpiryDate,Instrument,Symbol,StrikePrice,OptionType,Open,High,Low,Close,SettledPrice,Contracts,TurnOver,OpenInterest
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,212.5,PE,0.1,0.15,0.05,0.05,221.27,29,16644825.0,140400
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,185.0,CE,0.0,0.0,0.0,38.0,221.27,0,0.0,78300
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,192.5,CE,0.0,0.0,0.0,27.45,221.27,0,0.0,97200
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,170.0,PE,0.0,0.0,0.0,3.7,0.85,0,0.0,0
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,210.0,PE,3.05,3.4,2.6,2.7,2.7,129,74158875.0,1274400
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,197.5,PE,0.9,0.9,0.9,0.9,0.9,1,535680.0,37800
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,242.5,PE,0.0,0.0,0.0,21.25,221.27,0,0.0,8100
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,177.5,PE,0.0,0.0,0.0,0.85,221.27,0,0.0,172800
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,175.0,PE,0.05,0.05,0.05,0.05,221.27,1,472635.0,110700
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,150.0,PE,0.0,0.0,0.0,0.1,221.27,0,0.0,64800
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,185.0,CE,0.0,0.0,0.0,38.75,37.75,0,0.0,5400
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,177.5,CE,0.0,0.0,0.0,31.1,44.9,0,0.0,0
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,242.5,CE,0.0,0.0,0.0,0.35,221.27,0,0.0,18900
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,182.5,CE,0.0,0.0,0.0,27.35,40.1,0,0.0,0
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,230.0,PE,0.0,0.0,0.0,31.6,18.8,0,0.0,0
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,215.0,PE,0.0,0.0,0.0,21.7,11.05,0,0.0,0
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,160.0,CE,61.5,61.65,61.5,61.6,221.27,12,7179030.0,56700
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,165.0,CE,0.0,0.0,0.0,10.75,221.27,0,0.0,0
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,177.5,CE,0.0,0.0,0.0,36.85,221.27,0,0.0,78300
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,240.0,CE,0.0,0.0,0.0,7.0,9.15,0,0.0,0
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,245.0,PE,0.0,0.0,0.0,25.1,25.55,0,0.0,2700
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,160.0,PE,0.0,0.0,0.0,0.25,0.05,0,0.0,54000
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,225.0,PE,5.4,5.85,3.0,3.5,221.27,54,33403050.0,353700
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,197.5,PE,0.05,0.05,0.05,0.05,221.27,2,1066770.0,205200
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,195.0,PE,0.05,0.05,0.05,0.05,221.27,24,12639240.0,359100
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,167.5,PE,0.0,0.0,0.0,0.15,221.27,0,0.0,102600
2025-05-29,2025-06-26,FUTSTK,ABCAPITAL,,,221.4,224.24,220.1,222.65,222.65,4987,2998061721.0,58417200
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,220.0,CE,1.7,3.1,0.5,1.3,221.27,848,507960855.0,650700
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,197.5,CE,0.0,0.0,0.0,21.3,221.27,0,0.0,224100
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,237.5,CE,0.0,0.0,0.0,3.15,4.7,0,0.0,2700
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,170.0,CE,0.0,0.0,0.0,39.85,54.05,0,0.0,0
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,160.0,PE,0.0,0.0,0.0,0.05,221.27,0,0.0,156600
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,230.0,CE,0.0,0.0,0.0,8.85,12.65,0,0.0,0
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,205.0,CE,0.0,0.0,0.0,17.9,25.8,0,0.0,0
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,225.0,CE,6.7,7.5,5.55,6.7,6.7,563,352367010.0,912600
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,170.0,CE,0.0,0.0,0.0,51.5,52.2,0,0.0,8100
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,165.0,CE,0.0,0.0,0.0,28.5,57.15,0,0.0,0
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,235.0,CE,0.05,0.05,0.05,0.05,221.27,32,20308320.0,553500
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,212.5,PE,3.4,3.4,3.4,3.4,3.4,2,1165860.0,5400
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,192.5,PE,0.0,0.0,0.0,7.8,1.25,0,0.0,0
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,192.5,PE,0.0,0.0,0.0,0.1,221.27,0,0.0,253800
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,175.0,CE,0.0,0.0,0.0,22.0,47.3,0,0.0,0
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,207.5,CE,0.0,0.0,0.0,14.6,221.27,0,0.0,148500
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,212.5,CE,0.0,0.0,0.0,10.7,15.65,0,0.0,0
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,217.5,PE,0.0,0.0,0.0,20.8,7.9,0,0.0,0
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,175.0,PE,0.0,0.0,0.0,4.8,1.2,0,0.0,0
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,240.0,PE,0.0,0.0,0.0,39.1,25.15,0,0.0,0
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,220.0,PE,0.9,1.7,0.05,0.05,221.27,402,239242950.0,359100
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,227.5,CE,0.1,0.4,0.05,0.05,221.27,82,50405085.0,326700
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,227.5,CE,4.8,6.0,4.8,5.6,5.6,13,8172225.0,45900
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,185.0,CE,0.0,0.0,0.0,29.05,40.8,0,0.0,0
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,165.0,PE,0.0,0.0,0.0,0.05,221.27,0,0.0,51300
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,180.0,PE,0.0,0.0,0.0,0.05,221.27,0,0.0,315900
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,200.0,PE,0.05,0.05,0.05,0.05,221.27,22,11882970.0,953100
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,230.0,PE,10.25,10.25,8.5,9.2,221.27,8,5177655.0,105300
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,147.5,PE,0.0,0.0,0.0,0.05,221.27,0,0.0,94500
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,205.0,CE,18.45,19.5,18.45,18.75,20.8,3,1813590.0,8100
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,215.0,PE,4.3,5.1,4.0,4.2,4.2,56,33154515.0,286200
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,225.0,PE,8.9,9.9,8.15,8.85,8.85,82,51717420.0,183600
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,222.5,PE,2.7,4.2,0.15,0.15,221.27,121,73314450.0,318600
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,175.0,CE,47.0,47.15,47.0,47.15,221.27,4,2398005.0,27000
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,245.0,PE,0.0,0.0,0.0,45.85,28.65,0,0.0,0
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,235.0,CE,3.55,3.75,2.6,3.3,3.3,150,96505290.0,469800
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,210.0,PE,0.0,0.0,0.0,18.8,9.0,0,0.0,0
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,205.0,PE,3.7,3.7,3.4,3.5,3.5,25,16156890.0,77500
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,242.5,PE,0.0,0.0,0.0,39.8,23.6,0,0.0,0
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,165.0,PE,0.0,0.0,0.0,5.3,0.05,0,0.0,0
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,235.0,PE,12.9,14.0,12.9,14.0,221.27,10,6702210.0,81000
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,210.0,CE,0.0,0.0,0.0,15.65,22.65,0,0.0,0
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,185.0,PE,0.0,0.0,0.0,7.65,2.45,0,0.0,0
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,190.0,PE,0.85,0.85,0.55,0.6,0.6,33,16988400.0,542700
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,182.5,PE,0.0,0.0,0.0,4.6,0.45,0,0.0,0
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,175.0,PE,0.0,0.0,0.0,8.65,0.2,0,0.0,0
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,215.0,PE,0.25,0.25,0.05,0.05,221.27,100,58080915.0,529200
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,185.0,PE,0.05,0.05,0.05,0.05,221.27,26,12990510.0,950400
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,215.0,CE,0.0,0.0,0.0,13.65,19.8,0,0.0,0
2025-05-29,2025-07-31,OPTSTK,ABCAPITAL,195.0,CE,0.0,0.0,0.0,23.0,32.85,0,0.0,0
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,215.0,CE,10.75,13.0,10.75,11.8,11.8,44,26990415.0,137700
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,197.5,CE,0.0,0.0,0.0,17.75,26.7,0,0.0,0
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,192.5,CE,0.0,0.0,0.0,20.65,30.95,0,0.0,0
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,222.5,CE,1.05,1.8,0.05,0.4,221.27,411,247967460.0,702000
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,205.0,CE,16.0,17.75,14.4,16.4,221.27,19,11347425.0,372600
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,202.5,CE,0.0,0.0,0.0,17.0,221.27,0,0.0,218700
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,200.0,CE,21.0,22.65,19.2,22.25,221.27,37,22082760.0,429300
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,180.0,PE,0.5,0.55,0.35,0.35,0.35,112,54561735.0,513000
2025-05-29,2025-06-26,OPTSTK,ABCAPITAL,150.0,PE,0.0,0.0,0.0,0.5,0.0,0,0.0,191700
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,190.0,CE,29.75,32.25,29.75,32.0,221.27,11,6569910.0,199800
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,170.0,CE,0.0,0.0,0.0,50.85,221.27,0,0.0,21600
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,202.5,PE,0.05,0.05,0.05,0.05,221.27,1,546885.0,110700
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,155.0,CE,0.0,0.0,0.0,62.25,221.27,0,0.0,2700
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,190.0,PE,0.05,0.05,0.05,0.05,221.27,11,5644485.0,572400
2025-05-29,2025-05-29,OPTSTK,ABCAPITAL,187.5,PE,0.05,0.05,0.05,0.05,221.27,1,506385.0,51300
