Date,ExpiryDate,Instrument,Symbol,StrikePrice,OptionType,Open,High,Low,Close,SettledPrice,Contracts,TurnOver,OpenInterest
2009-04-24,2009-04-30,FUTIDX,BANKNIFTY,0.0,FUT,4975.05,5156.75,4941.5,5127.5,5127.5,48806,123583.4,977600
2009-04-24,2009-05-28,FUTIDX,BANKNIFTY,0.0,FUT,4940.0,5136.6,4928.0,5109.5,5109.5,3572,9006.02,118850
2009-04-24,2009-06-25,FUTIDX,BANKNIFTY,0.0,FUT,4895.15,5109.0,4895.15,5100.0,5174.9,5,12.57,1200
2009-04-24,2009-04-30,FUTIDX,CNX100,0.0,FUT,0.0,0.0,0.0,3240.0,3300.4,0,0.0,200
2009-04-24,2009-05-28,FUTIDX,CNX100,0.0,FUT,0.0,0.0,0.0,2659.85,3315.8,0,0.0,0
2009-04-24,2009-06-25,FUTIDX,CNX100,0.0,FUT,0.0,0.0,0.0,2934.1,3330.25,0,0.0,0
2009-04-24,2009-04-30,FUTIDX,CNXIT,0.0,FUT,2665.0,2665.0,2588.0,2654.6,2654.6,329,861.38,16500
2009-04-24,2009-05-28,FUTIDX,CNXIT,0.0,FUT,2654.9,2654.9,2563.0,2641.7,2641.7,12,31.31,700
2009-04-24,2009-06-25,FUTIDX,CNXIT,0.0,FUT,0.0,0.0,0.0,2433.45,2680.9,0,0.0,0
2009-04-24,2009-04-30,FUTIDX,DEFTY,0.0,FUT,0.0,0.0,0.0,2039.6,2421.2,0,0.0,0
2009-04-24,2009-05-28,FUTIDX,DEFTY,0.0,FUT,0.0,0.0,0.0,1956.95,2432.5,0,0.0,0
2009-04-24,2009-06-25,FUTIDX,DEFTY,0.0,FUT,0.0,0.0,0.0,2151.1,2443.1,0,0.0,0
2009-04-24,2009-04-30,FUTIDX,JUNIOR,0.0,FUT,0.0,0.0,0.0,5050.0,5389.75,0,0.0,100
2009-04-24,2009-05-28,FUTIDX,JUNIOR,0.0,FUT,0.0,0.0,0.0,4037.2,5414.9,0,0.0,0
