Date,ExpiryDate,Instrument,Symbol,StrikePrice,OptionType,Open,High,Low,Close,SettledPrice,Contracts,TurnOver,OpenInterest
2018-06-12,2018-06-28,FUTIDX,BANKNIFTY,0.0,FUT,26575.55,26648.0,26451.0,26616.15,26616.15,77166,819766.12,2669480
2018-06-12,2018-07-26,FUTIDX,BANKNIFTY,0.0,FUT,26545.25,26661.55,26478.25,26635.45,26635.45,998,10612.02,62400
2018-06-12,2018-08-30,FUTIDX,BANKNIFTY,0.0,FUT,26592.65,26696.55,26527.4,26670.25,26670.25,51,543.1,5280
2018-06-12,2018-06-15,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,7982.0,7742.0,0,0.0,0
2018-06-12,2018-07-20,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,7445.0,7799.0,0,0.0,0
2018-06-12,2018-08-17,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,7881.0,7844.0,0,0.0,0
2018-06-12,2018-09-21,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,7867.0,7901.0,0,0.0,0
2018-06-12,2018-12-21,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,7947.0,8052.0,0,0.0,0
2018-06-12,2019-03-15,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,7674.0,8193.0,0,0.0,0
2018-06-12,2018-06-28,FUTIDX,NIFTY,0.0,FUT,10797.95,10849.9,10780.25,10839.05,10839.05,97850,794182.24,23730675
2018-06-12,2018-07-26,FUTIDX,NIFTY,0.0,FUT,10807.75,10859.5,10794.0,10850.85,10850.85,4872,39585.82,887625
2018-06-12,2018-08-30,FUTIDX,NIFTY,0.0,FUT,10855.0,10878.0,10815.85,10869.9,10869.9,520,4233.15,113550
2018-06-12,2018-06-28,FUTIDX,NIFTYCPSE,0.0,FUT,0.0,0.0,0.0,2463.55,2393.55,0,0.0,0
2018-06-12,2018-07-26,FUTIDX,NIFTYCPSE,0.0,FUT,0.0,0.0,0.0,2439.95,2407.95,0,0.0,0
2018-06-12,2018-08-30,FUTIDX,NIFTYCPSE,0.0,FUT,0.0,0.0,0.0,2472.95,2425.5,0,0.0,0
2018-06-12,2018-06-28,FUTIDX,NIFTYINFRA,0.0,FUT,0.0,0.0,0.0,3389.3,3297.6,0,0.0,0
2018-06-12,2018-07-26,FUTIDX,NIFTYINFRA,0.0,FUT,0.0,0.0,0.0,3500.75,3317.45,0,0.0,0
2018-06-12,2018-08-30,FUTIDX,NIFTYINFRA,0.0,FUT,0.0,0.0,0.0,3400.05,3341.6,0,0.0,0
2018-06-12,2018-06-28,FUTIDX,NIFTYIT,0.0,FUT,13711.0,13841.0,13711.0,13824.0,13824.0,406,2801.85,42550
2018-06-12,2018-07-26,FUTIDX,NIFTYIT,0.0,FUT,0.0,0.0,0.0,14272.0,13987.0,0,0.0,0
2018-06-12,2018-08-30,FUTIDX,NIFTYIT,0.0,FUT,0.0,0.0,0.0,13929.0,14089.0,0,0.0,0
2018-06-12,2018-06-28,FUTIDX,NIFTYMID50,0.0,FUT,5025.0,5030.0,5025.0,5030.0,5069.2,2,20.11,592200
2018-06-12,2018-07-26,FUTIDX,NIFTYMID50,0.0,FUT,0.0,0.0,0.0,5465.7,5099.75,0,0.0,0
2018-06-12,2018-08-30,FUTIDX,NIFTYMID50,0.0,FUT,0.0,0.0,0.0,5109.2,5136.85,0,0.0,0
2018-06-12,2018-06-28,FUTIDX,NIFTYPSE,0.0,FUT,0.0,0.0,0.0,3915.3,3800.75,0,0.0,0
2018-06-12,2018-07-26,FUTIDX,NIFTYPSE,0.0,FUT,0.0,0.0,0.0,3893.55,3823.65,0,0.0,0
2018-06-12,2018-08-30,FUTIDX,NIFTYPSE,0.0,FUT,0.0,0.0,0.0,3925.45,3851.5,0,0.0,0
2018-06-12,2018-06-12,FUTIVX,INDIAVIX,0.0,FUT,0.0,0.0,0.0,1360.5,1273.0,0,0.0,0
2018-06-12,2018-06-19,FUTIVX,INDIAVIX,0.0,FUT,0.0,0.0,0.0,1307.5,1267.5,0,0.0,0
2018-06-12,2018-06-26,FUTIVX,INDIAVIX,0.0,FUT,0.0,0.0,0.0,1331.75,1267.5,0,0.0,0
2018-06-12,2018-06-28,FUTSTK,ACC,0.0,FUT,1324.3,1329.0,1309.0,1318.75,1318.75,1886,9940.51,3199200
2018-06-12,2018-07-26,FUTSTK,ACC,0.0,FUT,1329.4,1334.0,1315.1,1324.6,1324.6,38,200.97,70800
2018-06-12,2018-08-30,FUTSTK,ACC,0.0,FUT,0.0,0.0,0.0,1340.0,1337.45,0,0.0,9600
2018-06-12,2018-06-28,FUTSTK,ADANIENT,0.0,FUT,127.2,129.0,126.1,128.2,128.2,1857,9488.44,12152000
2018-06-12,2018-07-26,FUTSTK,ADANIENT,0.0,FUT,128.95,128.95,126.5,128.9,128.9,21,107.47,132000
2018-06-12,2018-08-30,FUTSTK,ADANIENT,0.0,FUT,0.0,0.0,0.0,124.5,129.8,0,0.0,8000
2018-06-12,2018-06-28,FUTSTK,ADANIPORTS,0.0,FUT,384.35,390.4,382.6,388.95,388.95,2242,21667.61,12257500
2018-06-12,2018-07-26,FUTSTK,ADANIPORTS,0.0,FUT,384.1,391.55,384.1,390.6,390.6,23,223.12,115000
2018-06-12,2018-08-30,FUTSTK,ADANIPORTS,0.0,FUT,0.0,0.0,0.0,382.65,395.35,0,0.0,17500
2018-06-12,2018-06-28,FUTSTK,ADANIPOWER,0.0,FUT,19.5,19.6,18.9,19.35,19.35,1421,5488.8,104540000
2018-06-12,2018-07-26,FUTSTK,ADANIPOWER,0.0,FUT,19.7,19.7,19.15,19.5,19.5,35,136.33,3660000
2018-06-12,2018-08-30,FUTSTK,ADANIPOWER,0.0,FUT,0.0,0.0,0.0,18.5,19.65,0,0.0,20000
2018-06-12,2018-06-28,FUTSTK,AJANTPHARM,0.0,FUT,995.15,1035.65,995.15,1020.6,1020.6,3743,19163.16,1038000
2018-06-12,2018-07-26,FUTSTK,AJANTPHARM,0.0,FUT,1014.15,1037.1,1014.15,1024.7,1024.7,15,76.93,10000
2018-06-12,2018-08-30,FUTSTK,AJANTPHARM,0.0,FUT,0.0,0.0,0.0,1013.5,1034.3,0,0.0,1000
2018-06-12,2018-06-28,FUTSTK,ALBK,0.0,FUT,45.65,46.1,45.1,45.95,45.95,906,4137.43,14210000
2018-06-12,2018-07-26,FUTSTK,ALBK,0.0,FUT,45.6,46.0,45.6,46.0,46.0,6,30.24,1111000
