Date,ExpiryDate,Instrument,Symbol,StrikePrice,OptionType,Open,High,Low,Close,SettledPrice,Contracts,TurnOver,OpenInterest
2009-12-03,2009-12-31,FUTIDX,BANKNIFTY,0.0,FUT,9361.5,9444.0,9285.5,9331.6,9331.6,27982,131129.51,1463850
2009-12-03,2010-01-28,FUTIDX,BANKNIFTY,0.0,FUT,9365.0,9441.0,9290.0,9330.6,9330.6,451,2112.58,21750
2009-12-03,2010-02-25,FUTIDX,BANKNIFTY,0.0,FUT,0.0,0.0,0.0,9168.6,9441.45,0,0.0,0
2009-12-03,2009-12-31,FUTIDX,CNXIT,0.0,FUT,5379.8,5458.6,5365.2,5414.75,5414.75,113,613.32,18400
2009-12-03,2010-01-28,FUTIDX,CNXIT,0.0,FUT,0.0,0.0,0.0,5300.0,5451.05,0,0.0,100
2009-12-03,2010-02-25,FUTIDX,CNXIT,0.0,FUT,0.0,0.0,0.0,5426.25,5469.7,0,0.0,0
2009-12-03,2009-12-31,FUTIDX,MINIFTY,0.0,FUT,5136.0,5191.0,5115.0,5132.3,5132.3,65171,67171.43,809580
2009-12-03,2010-01-28,FUTIDX,MINIFTY,0.0,FUT,5130.25,5197.0,5123.15,5140.4,5140.4,5751,5935.99,145160
2009-12-03,2010-02-25,FUTIDX,MINIFTY,0.0,FUT,5146.05,5204.15,5130.0,5146.95,5146.95,662,684.5,19480
2009-12-03,2009-12-31,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,2423.0,2618.7,0,0.0,22200
2009-12-03,2010-01-28,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,2385.8,2629.1,0,0.0,0
2009-12-03,2010-02-25,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,2536.6,2638.1,0,0.0,0
2009-12-03,2009-12-31,FUTIDX,NIFTY,0.0,FUT,5140.1,5191.55,5115.05,5132.45,5132.45,474125,1221665.04,27128850
2009-12-03,2010-01-28,FUTIDX,NIFTY,0.0,FUT,5145.0,5198.0,5124.0,5140.3,5140.3,9255,23888.82,849400
2009-12-03,2010-02-25,FUTIDX,NIFTY,0.0,FUT,5151.0,5202.0,5130.0,5148.8,5148.8,1025,2652.09,74600
2009-12-03,2009-12-31,FUTSTK,ABAN,0.0,FUT,1313.0,1337.15,1285.1,1301.6,1301.6,4141,21773.92,2216800
2009-12-03,2010-01-28,FUTSTK,ABAN,0.0,FUT,1299.0,1330.0,1297.55,1297.2,1297.2,48,252.29,50000
2009-12-03,2010-02-25,FUTSTK,ABAN,0.0,FUT,0.0,0.0,0.0,1335.65,1313.5,0,0.0,0
2009-12-03,2009-12-31,FUTSTK,ABB,0.0,FUT,739.9,744.0,733.0,736.3,736.3,677,2503.1,1427000
2009-12-03,2010-01-28,FUTSTK,ABB,0.0,FUT,740.0,742.4,733.0,736.05,736.05,36,133.21,84500
2009-12-03,2010-02-25,FUTSTK,ABB,0.0,FUT,0.0,0.0,0.0,758.75,742.1,0,0.0,0
2009-12-03,2009-12-31,FUTSTK,ABIRLANUVO,0.0,FUT,847.0,887.0,840.0,864.0,864.0,1101,3838.3,1717200
2009-12-03,2010-01-28,FUTSTK,ABIRLANUVO,0.0,FUT,0.0,0.0,0.0,859.35,866.1,0,0.0,400
2009-12-03,2010-02-25,FUTSTK,ABIRLANUVO,0.0,FUT,0.0,0.0,0.0,821.35,869.05,0,0.0,0
2009-12-03,2009-12-31,FUTSTK,ACC,0.0,FUT,799.0,824.95,791.25,816.55,816.55,3650,11200.18,1648008
2009-12-03,2010-01-28,FUTSTK,ACC,0.0,FUT,792.5,824.0,792.5,815.95,815.95,126,387.02,115432
2009-12-03,2010-02-25,FUTSTK,ACC,0.0,FUT,0.0,0.0,0.0,809.05,824.2,0,0.0,0
2009-12-03,2009-12-31,FUTSTK,ALBK,0.0,FUT,138.55,142.75,137.35,138.45,138.45,981,3364.39,4309550
2009-12-03,2010-01-28,FUTSTK,ALBK,0.0,FUT,0.0,0.0,0.0,136.75,138.95,0,0.0,9800
2009-12-03,2010-02-25,FUTSTK,ALBK,0.0,FUT,0.0,0.0,0.0,138.0,139.45,0,0.0,26950
2009-12-03,2009-12-31,FUTSTK,AMBUJACEM,0.0,FUT,93.7,96.05,93.0,94.7,94.7,798,3121.89,17597108
2009-12-03,2010-01-28,FUTSTK,AMBUJACEM,0.0,FUT,93.35,95.15,93.35,95.0,95.1,6,23.32,53612
2009-12-03,2010-02-25,FUTSTK,AMBUJACEM,0.0,FUT,0.0,0.0,0.0,93.05,95.45,0,0.0,0
2009-12-03,2009-12-31,FUTSTK,ANDHRABANK,0.0,FUT,119.85,122.0,118.7,119.55,119.55,1326,3677.98,2426500
2009-12-03,2010-01-28,FUTSTK,ANDHRABANK,0.0,FUT,0.0,0.0,0.0,126.4,120.05,0,0.0,2300
2009-12-03,2010-02-25,FUTSTK,ANDHRABANK,0.0,FUT,0.0,0.0,0.0,115.7,120.45,0,0.0,0
2009-12-03,2009-12-31,FUTSTK,APIL,0.0,FUT,544.75,545.0,535.0,537.6,537.6,122,395.85,555600
2009-12-03,2010-01-28,FUTSTK,APIL,0.0,FUT,0.0,0.0,0.0,554.4,539.75,0,0.0,0
2009-12-03,2010-02-25,FUTSTK,APIL,0.0,FUT,0.0,0.0,0.0,534.35,541.6,0,0.0,0
2009-12-03,2009-12-31,FUTSTK,ASHOKLEY,0.0,FUT,55.25,55.7,53.7,53.95,53.95,787,4111.33,8661850
2009-12-03,2010-01-28,FUTSTK,ASHOKLEY,0.0,FUT,55.1,55.4,54.05,54.05,54.05,4,20.97,95500
2009-12-03,2010-02-25,FUTSTK,ASHOKLEY,0.0,FUT,0.0,0.0,0.0,51.8,54.2,0,0.0,0
2009-12-03,2009-12-31,FUTSTK,ASIANPAINT,0.0,FUT,1708.75,1708.75,1690.0,1691.0,1691.0,9,30.61,5400
2009-12-03,2010-01-28,FUTSTK,ASIANPAINT,0.0,FUT,0.0,0.0,0.0,1611.3,1698.7,0,0.0,0
2009-12-03,2010-02-25,FUTSTK,ASIANPAINT,0.0,FUT,1639.0,1639.0,1549.0,1628.0,1628.0,16,51.55,2000
2009-12-03,2009-12-31,FUTSTK,AUROPHARMA,0.0,FUT,870.0,918.6,866.5,912.55,912.55,2130,13449.04,1506400
2009-12-03,2010-01-28,FUTSTK,AUROPHARMA,0.0,FUT,890.05,914.0,890.05,907.4,907.4,8,50.44,6300
