Date,ExpiryDate,Instrument,Symbol,StrikePrice,OptionType,Open,High,Low,Close,SettledPrice,Contracts,TurnOver,OpenInterest
2023-08-01,2023-08-31,FUTIDX,BANKNIFTY,0.0,FUT,45903.05,45944.0,45615.25,45747.95,45747.95,124648,855568.16,1971030
2023-08-01,2023-09-28,FUTIDX,BANKNIFTY,0.0,FUT,46115.65,46160.0,45875.0,45990.9,45990.9,3866,26680.58,197820
2023-08-01,2023-10-26,FUTIDX,BANKNIFTY,0.0,FUT,46372.8,46374.9,46090.0,46202.2,46202.2,824,5711.38,18375
2023-08-01,2023-08-29,FUTIDX,FINNIFTY,0.0,FUT,20453.05,20466.9,20365.05,20419.55,20419.55,7515,61355.99,80640
2023-08-01,2023-09-26,FUTIDX,FINNIFTY,0.0,FUT,20506.7,20566.2,20371.1,20483.35,20483.35,9,73.75,1240
2023-08-01,2023-10-31,FUTIDX,FINNIFTY,0.0,FUT,20712.55,20712.55,20712.55,20712.55,20692.85,1,8.28,40
2023-08-01,2023-08-30,FUTIDX,MIDCPNIFTY,0.0,FUT,8570.1,8600.0,8516.65,8553.9,8553.9,479,3073.75,68550
2023-08-01,2023-09-27,FUTIDX,MIDCPNIFTY,0.0,FUT,8574.0,8589.95,8541.0,8558.1,8558.1,5,32.1,525
2023-08-01,2023-10-25,FUTIDX,MIDCPNIFTY,0.0,FUT,0.0,0.0,0.0,8599.6,8733.4,0,0.0,0
2023-08-01,2023-08-31,FUTIDX,NIFTY,0.0,FUT,19862.0,19869.0,19785.75,19812.55,19812.55,75668,750013.87,10790950
2023-08-01,2023-09-28,FUTIDX,NIFTY,0.0,FUT,19972.15,19987.3,19913.05,19932.9,19932.9,3177,31692.33,1711550
2023-08-01,2023-10-26,FUTIDX,NIFTY,0.0,FUT,20066.2,20080.0,20014.9,20026.1,20026.1,887,8888.99,142550
2023-08-01,2023-08-31,FUTSTK,AARTIIND,0.0,FUT,474.4,482.4,472.05,481.25,481.25,3521,16866.35,10608000
2023-08-01,2023-09-28,FUTSTK,AARTIIND,0.0,FUT,476.85,485.0,475.35,483.95,483.95,338,1628.43,526000
2023-08-01,2023-10-26,FUTSTK,AARTIIND,0.0,FUT,482.45,488.5,480.0,487.7,487.7,62,300.5,15000
2023-08-01,2023-08-31,FUTSTK,ABB,0.0,FUT,4613.8,4616.65,4530.0,4547.05,4547.05,884,10052.01,1329500
2023-08-01,2023-09-28,FUTSTK,ABB,0.0,FUT,4631.0,4631.0,4553.35,4571.45,4571.45,18,205.86,27750
2023-08-01,2023-10-26,FUTSTK,ABB,0.0,FUT,0.0,0.0,0.0,4654.0,4596.45,0,0.0,1250
2023-08-01,2023-08-31,FUTSTK,ABBOTINDIA,0.0,FUT,24144.6,24250.6,24000.0,24162.05,24162.05,376,3631.32,75720
2023-08-01,2023-09-28,FUTSTK,ABBOTINDIA,0.0,FUT,24263.15,24275.0,24263.15,24275.0,24275.0,3,29.12,480
2023-08-01,2023-10-26,FUTSTK,ABBOTINDIA,0.0,FUT,0.0,0.0,0.0,24445.3,24349.55,0,0.0,120
2023-08-01,2023-08-31,FUTSTK,ABCAPITAL,0.0,FUT,197.55,198.45,195.5,197.2,197.2,1039,11039.06,19618200
2023-08-01,2023-09-28,FUTSTK,ABCAPITAL,0.0,FUT,199.25,199.25,197.05,198.6,198.6,22,235.32,464400
2023-08-01,2023-10-26,FUTSTK,ABCAPITAL,0.0,FUT,196.95,196.95,196.95,196.95,199.5,1,10.63,5400
2023-08-01,2023-08-31,FUTSTK,ABFRL,0.0,FUT,224.2,224.9,220.4,223.0,223.0,1908,11057.08,27365000
2023-08-01,2023-09-28,FUTSTK,ABFRL,0.0,FUT,225.35,226.3,222.5,224.7,224.7,71,414.63,572000
2023-08-01,2023-10-26,FUTSTK,ABFRL,0.0,FUT,227.0,227.0,224.0,224.0,225.4,11,64.56,44200
2023-08-01,2023-08-31,FUTSTK,ACC,0.0,FUT,2036.5,2044.7,1993.5,2023.15,2023.15,3799,22994.53,6077700
2023-08-01,2023-09-28,FUTSTK,ACC,0.0,FUT,2039.6,2053.45,2008.9,2037.85,2037.85,130,790.94,88200
2023-08-01,2023-10-26,FUTSTK,ACC,0.0,FUT,2058.0,2058.0,2048.6,2052.05,2052.05,3,18.47,3300
2023-08-01,2023-08-31,FUTSTK,ADANIENT,0.0,FUT,2521.0,2538.0,2471.0,2500.9,2500.9,6769,50721.37,11515500
2023-08-01,2023-09-28,FUTSTK,ADANIENT,0.0,FUT,2536.0,2555.0,2490.0,2521.35,2521.35,170,1285.56,128700
2023-08-01,2023-10-26,FUTSTK,ADANIENT,0.0,FUT,2540.0,2540.0,2510.0,2539.0,2523.25,15,113.4,9000
