Date,ExpiryDate,Instrument,Symbol,StrikePrice,OptionType,Open,High,Low,Close,SettledPrice,Contracts,TurnOver,OpenInterest
2008-06-17,2008-06-26,FUTIDX,BANKNIFTY,0.0,FUT,6135.0,6415.0,6110.0,6396.45,6396.45,12767,20106.95,150725
2008-06-17,2008-07-31,FUTIDX,BANKNIFTY,0.0,FUT,6125.0,6398.2,6120.0,6385.05,6385.05,430,680.95,5750
2008-06-17,2008-08-28,FUTIDX,BANKNIFTY,0.0,FUT,0.0,0.0,0.0,6388.1,6544.0,0,0.0,100
2008-06-17,2008-06-26,FUTIDX,CNX100,0.0,FUT,0.0,0.0,0.0,4442.15,4462.85,0,0.0,200
2008-06-17,2008-07-31,FUTIDX,CNX100,0.0,FUT,0.0,0.0,0.0,4937.95,4503.05,0,0.0,0
2008-06-17,2008-08-28,FUTIDX,CNX100,0.0,FUT,0.0,0.0,0.0,4739.45,4535.1,0,0.0,50
2008-06-17,2008-06-26,FUTIDX,CNXIT,0.0,FUT,4366.55,4404.0,4350.0,4397.4,4397.4,155,339.87,35950
2008-06-17,2008-07-31,FUTIDX,CNXIT,0.0,FUT,0.0,0.0,0.0,4234.85,4474.75,0,0.0,0
2008-06-17,2008-08-28,FUTIDX,CNXIT,0.0,FUT,0.0,0.0,0.0,4690.5,4506.6,0,0.0,0
2008-06-17,2008-06-26,FUTIDX,JUNIOR,0.0,FUT,7575.0,7744.95,7550.05,7729.8,7729.8,15,28.68,14250
2008-06-17,2008-07-31,FUTIDX,JUNIOR,0.0,FUT,0.0,0.0,0.0,9044.05,7839.75,0,0.0,0
2008-06-17,2008-08-28,FUTIDX,JUNIOR,0.0,FUT,0.0,0.0,0.0,8393.7,7895.6,0,0.0,0
2008-06-17,2008-06-26,FUTIDX,MINIFTY,0.0,FUT,4570.0,4646.0,4555.0,4635.15,4635.15,36310,33403.33,552220
2008-06-17,2008-07-31,FUTIDX,MINIFTY,0.0,FUT,4511.0,4637.7,4511.0,4624.75,4624.75,3919,3598.67,86920
2008-06-17,2008-08-28,FUTIDX,MINIFTY,0.0,FUT,4560.0,4635.0,4544.0,4623.45,4623.45,251,230.54,7260
2008-06-17,2008-06-26,FUTIDX,NFTYMCAP50,0.0,FUT,2359.45,2430.0,2359.45,2400.0,2400.0,10,17.89,2250
2008-06-17,2008-07-31,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,2696.2,2432.95,0,0.0,0
2008-06-17,2008-08-28,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,2649.1,2450.25,0,0.0,0
2008-06-17,2008-06-26,FUTIDX,NIFTY,0.0,FUT,4571.0,4647.5,4553.1,4634.7,4634.7,528793,1216793.05,38939600
2008-06-17,2008-07-31,FUTIDX,NIFTY,0.0,FUT,4553.0,4639.0,4545.0,4621.25,4621.25,39942,91534.78,3753650
2008-06-17,2008-08-28,FUTIDX,NIFTY,0.0,FUT,4543.05,4635.0,4543.05,4625.9,4625.9,545,1251.35,44750
2008-06-17,2008-06-26,FUTINT,NSE10Y06,0.0,FUT,0.0,0.0,0.0,86.56,83.67,0,0.0,0
2008-06-17,2008-07-31,FUTINT,NSE10Y06,0.0,FUT,0.0,0.0,0.0,85.54,83.64,0,0.0,0
2008-06-17,2008-08-28,FUTINT,NSE10Y06,0.0,FUT,0.0,0.0,0.0,85.62,83.6,0,0.0,0
2008-06-17,2008-09-25,FUTINT,NSE10Y06,0.0,FUT,0.0,0.0,0.0,86.88,83.58,0,0.0,0
2008-06-17,2008-12-25,FUTINT,NSE10Y06,0.0,FUT,0.0,0.0,0.0,87.7,83.45,0,0.0,0
2008-06-17,2009-03-26,FUTINT,NSE10Y06,0.0,FUT,0.0,0.0,0.0,89.41,83.3,0,0.0,0
2008-06-17,2008-06-26,FUTINT,NSE10YZC,0.0,FUT,0.0,0.0,0.0,45.61,42.85,0,0.0,0
2008-06-17,2008-07-31,FUTINT,NSE10YZC,0.0,FUT,0.0,0.0,0.0,44.91,42.77,0,0.0,0
2008-06-17,2008-08-28,FUTINT,NSE10YZC,0.0,FUT,0.0,0.0,0.0,44.9,42.71,0,0.0,0
2008-06-17,2008-09-25,FUTINT,NSE10YZC,0.0,FUT,0.0,0.0,0.0,45.6,42.65,0,0.0,0
2008-06-17,2008-12-25,FUTINT,NSE10YZC,0.0,FUT,0.0,0.0,0.0,46.28,42.43,0,0.0,0
2008-06-17,2009-03-26,FUTINT,NSE10YZC,0.0,FUT,0.0,0.0,0.0,47.16,42.2,0,0.0,0
2008-06-17,2008-06-26,FUTINT,NSETB91D,0.0,FUT,0.0,0.0,0.0,100.78,91.27,0,0.0,0
2008-06-17,2008-07-31,FUTINT,NSETB91D,0.0,FUT,0.0,0.0,0.0,94.83,92.17,0,0.0,0
2008-06-17,2008-08-28,FUTINT,NSETB91D,0.0,FUT,0.0,0.0,0.0,94.2,92.9,0,0.0,0
2008-06-17,2008-09-25,FUTINT,NSETB91D,0.0,FUT,0.0,0.0,0.0,100.21,93.62,0,0.0,0
2008-06-17,2008-12-25,FUTINT,NSETB91D,0.0,FUT,0.0,0.0,0.0,100.49,95.97,0,0.0,0
2008-06-17,2009-03-26,FUTINT,NSETB91D,0.0,FUT,0.0,0.0,0.0,102.12,98.42,0,0.0,0
2008-06-17,2008-06-26,FUTSTK,3IINFOTECH,0.0,FUT,116.4,119.4,115.45,118.55,118.55,194,615.21,1946700
2008-06-17,2008-07-31,FUTSTK,3IINFOTECH,0.0,FUT,117.4,118.05,115.5,117.65,117.65,33,103.7,145800
2008-06-17,2008-08-28,FUTSTK,3IINFOTECH,0.0,FUT,96.35,96.35,96.35,96.35,121.15,1,2.6,0
2008-06-17,2008-06-26,FUTSTK,ABAN,0.0,FUT,3755.0,3827.0,3728.1,3802.35,3802.35,1479,2789.96,367650
