Date,ExpiryDate,Instrument,Symbol,StrikePrice,OptionType,Open,High,Low,Close,SettledPrice,Contracts,TurnOver,OpenInterest
2013-07-15,2013-07-25,FUTIDX,BANKNIFTY,0.0,FUT,11682.35,11839.9,11650.0,11819.85,11819.85,58905,172981.05,1391800
2013-07-15,2013-08-29,FUTIDX,BANKNIFTY,0.0,FUT,11757.75,11899.4,11711.05,11882.05,11882.05,1889,5577.64,85025
2013-07-15,2013-09-26,FUTIDX,BANKNIFTY,0.0,FUT,11837.5,11945.0,11761.55,11929.15,11929.15,115,340.98,7100
2013-07-15,2013-07-25,FUTIDX,CNXINFRA,0.0,FUT,0.0,0.0,0.0,2455.65,2383.1,0,0.0,0
2013-07-15,2013-08-29,FUTIDX,CNXINFRA,0.0,FUT,0.0,0.0,0.0,2444.45,2402.15,0,0.0,0
2013-07-15,2013-09-26,FUTIDX,CNXINFRA,0.0,FUT,0.0,0.0,0.0,2215.45,2417.35,0,0.0,0
2013-07-15,2013-07-25,FUTIDX,CNXIT,0.0,FUT,7230.05,7297.9,7170.05,7228.0,7228.0,150,541.61,18350
2013-07-15,2013-08-29,FUTIDX,CNXIT,0.0,FUT,7221.05,7221.05,7221.05,7221.05,7298.95,2,7.22,850
2013-07-15,2013-09-26,FUTIDX,CNXIT,0.0,FUT,0.0,0.0,0.0,6728.9,7345.05,0,0.0,0
2013-07-15,2013-07-25,FUTIDX,CNXPSE,0.0,FUT,0.0,0.0,0.0,2973.55,2629.7,0,0.0,0
2013-07-15,2013-08-29,FUTIDX,CNXPSE,0.0,FUT,0.0,0.0,0.0,2977.1,2650.7,0,0.0,0
2013-07-15,2013-09-26,FUTIDX,CNXPSE,0.0,FUT,0.0,0.0,0.0,2670.65,2667.45,0,0.0,0
2013-07-15,2013-07-19,FUTIDX,DJIA,0.0,FUT,15440.0,15457.5,15420.0,15430.0,15430.0,281,1084.73,66000
2013-07-15,2013-08-16,FUTIDX,DJIA,0.0,FUT,15417.5,15417.5,15380.0,15390.0,15390.0,104,400.67,2550
2013-07-15,2013-09-20,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,14862.5,15700.0,0,0.0,0
2013-07-15,2013-12-20,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,14530.0,16025.0,0,0.0,0
2013-07-15,2014-03-21,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,16035.0,16357.5,0,0.0,0
2013-07-15,2014-06-20,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,16055.0,16695.0,0,0.0,0
2013-07-15,2013-07-19,FUTIDX,FTSE100,0.0,FUT,6600.0,6600.0,6520.0,6520.0,6569.0,2,6.56,3500
2013-07-15,2013-08-16,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,6839.0,6611.0,0,0.0,0
2013-07-15,2013-09-20,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,6390.0,6663.0,0,0.0,0
2013-07-15,2013-12-20,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,6436.0,6801.0,0,0.0,0
2013-07-15,2014-03-21,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,7185.0,6942.0,0,0.0,0
2013-07-15,2014-06-20,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,6757.0,7085.0,0,0.0,0
2013-07-15,2013-07-25,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,1980.0,1976.3,0,0.0,300
2013-07-15,2013-08-29,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,1924.6,1992.1,0,0.0,150150
2013-07-15,2013-09-26,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,1872.65,2004.65,0,0.0,0
2013-07-15,2013-07-25,FUTIDX,NIFTY,0.0,FUT,6005.6,6044.75,5984.45,6032.6,6032.6,198191,596117.34,17985650
2013-07-15,2013-08-29,FUTIDX,NIFTY,0.0,FUT,6025.85,6067.8,6007.3,6057.2,6057.2,18367,55495.95,2797650
