Date,ExpiryDate,Instrument,Symbol,StrikePrice,OptionType,Open,High,Low,Close,SettledPrice,Contracts,TurnOver,OpenInterest
2014-05-28,2014-05-29,FUTIDX,BANKNIFTY,0.0,FUT,15075.0,15199.8,15021.55,15168.2,15168.2,102971,389481.61,2713450
2014-05-28,2014-06-26,FUTIDX,BANKNIFTY,0.0,FUT,15052.75,15212.7,15035.0,15179.4,15179.4,45014,170377.0,1702750
2014-05-28,2014-07-31,FUTIDX,BANKNIFTY,0.0,FUT,15184.45,15250.0,15080.0,15215.45,15215.45,979,3715.34,45350
2014-05-28,2014-05-29,FUTIDX,CNXINFRA,0.0,FUT,0.0,0.0,0.0,3245.95,3181.55,0,0.0,400
2014-05-28,2014-06-26,FUTIDX,CNXINFRA,0.0,FUT,0.0,0.0,0.0,2644.9,3202.8,0,0.0,0
2014-05-28,2014-07-31,FUTIDX,CNXINFRA,0.0,FUT,0.0,0.0,0.0,2817.55,3231.2,0,0.0,0
2014-05-28,2014-05-29,FUTIDX,CNXIT,0.0,FUT,9080.0,9207.6,9053.05,9190.2,9190.2,777,1777.74,18875
2014-05-28,2014-06-26,FUTIDX,CNXIT,0.0,FUT,9178.5,9250.05,9084.15,9229.7,9229.7,729,1676.96,18700
2014-05-28,2014-07-31,FUTIDX,CNXIT,0.0,FUT,0.0,0.0,0.0,8901.0,9383.55,0,0.0,0
2014-05-28,2014-05-29,FUTIDX,CNXPSE,0.0,FUT,0.0,0.0,0.0,3340.0,3526.75,0,0.0,150
2014-05-28,2014-06-26,FUTIDX,CNXPSE,0.0,FUT,0.0,0.0,0.0,2892.1,3550.25,0,0.0,0
2014-05-28,2014-07-31,FUTIDX,CNXPSE,0.0,FUT,0.0,0.0,0.0,2970.95,3581.75,0,0.0,0
2014-05-28,2014-06-20,FUTIDX,DJIA,0.0,FUT,16657.5,16675.0,16642.5,16665.0,16665.0,186,774.42,45775
2014-05-28,2014-07-18,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,16802.5,16887.5,0,0.0,0
2014-05-28,2014-08-14,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,16812.5,17000.0,0,0.0,0
2014-05-28,2014-09-19,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,16480.0,17150.0,0,0.0,0
2014-05-28,2014-12-19,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,17717.5,17537.5,0,0.0,0
2014-05-28,2015-03-20,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,18052.5,17932.5,0,0.0,0
2014-05-28,2014-06-20,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,6839.0,6883.0,0,0.0,2400
2014-05-28,2014-07-18,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,6699.0,6932.0,0,0.0,0
2014-05-28,2014-08-14,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,7037.0,6978.0,0,0.0,0
2014-05-28,2014-09-19,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,7435.0,7040.0,0,0.0,0
2014-05-28,2014-12-19,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,7241.0,7199.0,0,0.0,0
2014-05-28,2015-03-20,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,7232.0,7361.0,0,0.0,0
2014-05-28,2014-05-29,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,2740.0,3094.5,0,0.0,0
2014-05-28,2014-06-26,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,2414.65,3115.15,0,0.0,0
2014-05-28,2014-07-31,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,2637.95,3142.75,0,0.0,0
2014-05-28,2014-05-29,FUTIDX,NIFTY,0.0,FUT,7322.65,7344.4,7303.25,7332.1,7332.1,207968,761985.45,14598350
2014-05-28,2014-06-26,FUTIDX,NIFTY,0.0,FUT,7333.3,7360.8,7322.25,7353.55,7353.55,125375,460570.46,11358700
2014-05-28,2014-07-31,FUTIDX,NIFTY,0.0,FUT,7378.55,7393.0,7357.0,7384.2,7384.2,3213,11854.55,498300
2014-05-28,2014-06-20,FUTIDX,S&P500,0.0,FUT,1908.5,1912.0,1907.5,1910.0,1910.0,99,472.58,254750
2014-05-28,2014-07-18,FUTIDX,S&P500,0.0,FUT,0.0,0.0,0.0,1905.25,1936.0,0,0.0,0
2014-05-28,2014-08-14,FUTIDX,S&P500,0.0,FUT,0.0,0.0,0.0,1912.5,1949.0,0,0.0,0
2014-05-28,2014-09-19,FUTIDX,S&P500,0.0,FUT,0.0,0.0,0.0,1817.25,1966.25,0,0.0,0
2014-05-28,2014-12-19,FUTIDX,S&P500,0.0,FUT,0.0,0.0,0.0,1981.5,2010.75,0,0.0,0
2014-05-28,2015-03-20,FUTIDX,S&P500,0.0,FUT,0.0,0.0,0.0,2069.25,2056.0,0,0.0,0
2014-05-28,2014-06-03,FUTIVX,INDIAVIX,0.0,FUT,1851.0,1857.0,1851.0,1857.0,1857.0,4,55.59,8250
2014-05-28,2014-06-10,FUTIVX,INDIAVIX,0.0,FUT,0.0,0.0,0.0,1988.0,1775.0,0,0.0,5250
2014-05-28,2014-06-17,FUTIVX,INDIAVIX,0.0,FUT,0.0,0.0,0.0,1937.75,1792.25,0,0.0,0
2014-05-28,2014-05-29,FUTSTK,ABIRLANUVO,0.0,FUT,1316.95,1334.4,1303.0,1322.25,1322.25,1378,4554.1,224250
2014-05-28,2014-06-26,FUTSTK,ABIRLANUVO,0.0,FUT,1330.15,1343.0,1311.0,1330.4,1330.4,908,3020.16,551250
2014-05-28,2014-07-31,FUTSTK,ABIRLANUVO,0.0,FUT,0.0,0.0,0.0,1142.3,1346.95,0,0.0,0
2014-05-28,2014-05-29,FUTSTK,ACC,0.0,FUT,1337.0,1396.3,1335.95,1381.85,1381.85,6174,21238.13,616750
2014-05-28,2014-06-26,FUTSTK,ACC,0.0,FUT,1345.0,1405.0,1345.0,1393.45,1393.45,3274,11341.61,846000
