Date,ExpiryDate,Instrument,Symbol,StrikePrice,OptionType,Open,High,Low,Close,SettledPrice,Contracts,TurnOver,OpenInterest
2013-05-31,2013-06-27,FUTIDX,BANKNIFTY,0.0,FUT,12740.0,12775.0,12461.0,12484.05,12484.05,70183,220826.93,1215375
2013-05-31,2013-07-25,FUTIDX,BANKNIFTY,0.0,FUT,12773.65,12773.65,12495.0,12514.2,12514.2,1526,4814.37,37725
2013-05-31,2013-08-29,FUTIDX,BANKNIFTY,0.0,FUT,12742.0,12742.0,12520.0,12529.35,12529.35,53,167.05,725
2013-05-31,2013-06-27,FUTIDX,CNXINFRA,0.0,FUT,0.0,0.0,0.0,2262.55,2355.4,0,0.0,0
2013-05-31,2013-07-25,FUTIDX,CNXINFRA,0.0,FUT,0.0,0.0,0.0,2455.65,2371.2,0,0.0,0
2013-05-31,2013-08-29,FUTIDX,CNXINFRA,0.0,FUT,0.0,0.0,0.0,2444.45,2390.45,0,0.0,0
2013-05-31,2013-06-27,FUTIDX,CNXIT,0.0,FUT,6420.1,6495.0,6420.0,6485.35,6485.35,117,377.95,8850
2013-05-31,2013-07-25,FUTIDX,CNXIT,0.0,FUT,6194.5,6585.8,6194.5,6585.8,6554.7,2,6.39,0
2013-05-31,2013-08-29,FUTIDX,CNXIT,0.0,FUT,0.0,0.0,0.0,6525.65,6607.85,0,0.0,0
2013-05-31,2013-06-27,FUTIDX,CNXPSE,0.0,FUT,0.0,0.0,0.0,2813.5,2878.05,0,0.0,0
2013-05-31,2013-07-25,FUTIDX,CNXPSE,0.0,FUT,0.0,0.0,0.0,2973.55,2897.35,0,0.0,0
2013-05-31,2013-08-29,FUTIDX,CNXPSE,0.0,FUT,0.0,0.0,0.0,2977.1,2920.85,0,0.0,0
2013-05-31,2013-06-21,FUTIDX,DJIA,0.0,FUT,15307.5,15325.0,15185.0,15195.0,15195.0,643,2450.95,110050
2013-05-31,2013-07-19,FUTIDX,DJIA,0.0,FUT,15250.0,15250.0,15250.0,15250.0,15500.0,1,3.81,550
2013-05-31,2013-08-16,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,15547.5,15600.0,0,0.0,0
2013-05-31,2013-09-20,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,14862.5,15727.5,0,0.0,0
2013-05-31,2013-12-20,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,14530.0,16060.0,0,0.0,0
2013-05-31,2014-03-21,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,16035.0,16400.0,0,0.0,0
2013-05-31,2013-06-21,FUTIDX,FTSE100,0.0,FUT,6610.0,6610.0,6600.0,6600.0,6614.0,2,6.6,5300
2013-05-31,2013-07-19,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,6407.0,6658.0,0,0.0,0
2013-05-31,2013-08-16,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,6839.0,6701.0,0,0.0,0
2013-05-31,2013-09-20,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,6390.0,6756.0,0,0.0,0
2013-05-31,2013-12-20,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,6436.0,6899.0,0,0.0,0
2013-05-31,2014-03-21,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,7185.0,7045.0,0,0.0,0
2013-05-31,2013-06-27,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,1925.0,2035.95,0,0.0,0
2013-05-31,2013-07-25,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,2201.7,2049.6,0,0.0,75000
2013-05-31,2013-08-29,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,2117.25,2066.25,0,0.0,0
2013-05-31,2013-06-27,FUTIDX,NIFTY,0.0,FUT,6119.0,6119.0,5991.0,6000.05,6000.05,278003,840267.95,15162400
2013-05-31,2013-07-25,FUTIDX,NIFTY,0.0,FUT,6143.0,6144.0,6008.0,6016.55,6016.55,7580,22939.23,981200
2013-05-31,2013-08-29,FUTIDX,NIFTY,0.0,FUT,6127.1,6127.1,6027.0,6034.95,6034.95,845,2568.77,21800
2013-05-31,2013-06-21,FUTIDX,S&P500,0.0,FUT,1653.5,1654.0,1638.0,1639.25,1639.25,465,1909.27,457000
2013-05-31,2013-07-19,FUTIDX,S&P500,0.0,FUT,0.0,0.0,0.0,1585.25,1673.25,0,0.0,0
2013-05-31,2013-08-16,FUTIDX,S&P500,0.0,FUT,0.0,0.0,0.0,1684.5,1684.25,0,0.0,0
2013-05-31,2013-09-20,FUTIDX,S&P500,0.0,FUT,0.0,0.0,0.0,1596.25,1697.75,0,0.0,0
2013-05-31,2013-12-20,FUTIDX,S&P500,0.0,FUT,0.0,0.0,0.0,1575.75,1733.75,0,0.0,0
2013-05-31,2014-03-21,FUTIDX,S&P500,0.0,FUT,0.0,0.0,0.0,1724.0,1770.75,0,0.0,0
2013-05-31,2013-06-27,FUTSTK,ABIRLANUVO,0.0,FUT,1073.55,1080.05,1051.65,1064.4,1064.4,463,1232.79,680750
2013-05-31,2013-07-25,FUTSTK,ABIRLANUVO,0.0,FUT,1050.55,1050.55,1050.55,1050.55,1073.15,1,2.62,1500
2013-05-31,2013-08-29,FUTSTK,ABIRLANUVO,0.0,FUT,0.0,0.0,0.0,1090.6,1081.85,0,0.0,0
2013-05-31,2013-06-27,FUTSTK,ACC,0.0,FUT,1240.25,1249.0,1215.2,1225.7,1225.7,1516,4639.02,494500
2013-05-31,2013-07-25,FUTSTK,ACC,0.0,FUT,1230.0,1238.0,1228.0,1238.0,1238.0,10,30.77,3000
2013-05-31,2013-08-29,FUTSTK,ACC,0.0,FUT,0.0,0.0,0.0,1270.3,1244.35,0,0.0,0
2013-05-31,2013-06-27,FUTSTK,ADANIENT,0.0,FUT,222.5,224.65,210.75,213.05,213.05,2544,5496.84,3674000
2013-05-31,2013-07-25,FUTSTK,ADANIENT,0.0,FUT,221.0,221.0,213.2,213.2,213.2,9,19.53,13000
2013-05-31,2013-08-29,FUTSTK,ADANIENT,0.0,FUT,0.0,0.0,0.0,226.85,216.15,0,0.0,0
