Date,ExpiryDate,Instrument,Symbol,StrikePrice,OptionType,Open,High,Low,Close,SettledPrice,Contracts,TurnOver,OpenInterest
2002-10-04,2002-10-31,FUTIDX,NIFTY,0.0,FUT,955.0,955.0,945.5,948.9,948.9,6987.0,13268.04,2102200.0
2002-10-04,2002-11-28,FUTIDX,NIFTY,0.0,FUT,955.5,955.5,948.55,951.2,951.2,292.0,555.48,138200.0
2002-10-04,2002-12-26,FUTIDX,NIFTY,0.0,FUT,955.0,956.9,950.1,952.75,952.75,18.0,34.33,9600.0
2002-10-04,2002-10-31,FUTSTK,ACC,0.0,FUT,138.1,139.15,137.5,138.85,138.85,180.0,373.86,1110000.0
2002-10-04,2002-11-28,FUTSTK,ACC,0.0,FUT,139.05,139.2,138.1,139.2,140.45,6.0,12.49,22500.0
2002-10-04,2002-12-26,FUTSTK,ACC,0.0,FUT,0.0,0.0,0.0,141.35,141.5,0.0,0.0,0.0
2002-10-04,2002-10-31,FUTSTK,BAJAJAUTO,0.0,FUT,372.0,375.5,362.15,368.35,368.35,141.0,415.29,240800.0
2002-10-04,2002-11-28,FUTSTK,BAJAJAUTO,0.0,FUT,370.3,370.3,365.0,365.0,371.4,5.0,14.72,17600.0
2002-10-04,2002-12-26,FUTSTK,BAJAJAUTO,0.0,FUT,373.05,373.05,366.0,369.9,374.15,4.0,11.84,6400.0
2002-10-04,2002-10-31,FUTSTK,BHEL,0.0,FUT,160.0,160.6,159.5,159.75,159.75,93.0,178.57,513600.0
2002-10-04,2002-11-28,FUTSTK,BHEL,0.0,FUT,0.0,0.0,0.0,160.85,161.05,0.0,0.0,4800.0
2002-10-04,2002-12-26,FUTSTK,BHEL,0.0,FUT,0.0,0.0,0.0,165.4,162.25,0.0,0.0,0.0
2002-10-04,2002-10-31,FUTSTK,BPCL,0.0,FUT,178.25,183.85,177.0,183.25,183.25,1645.0,3295.35,2510200.0
2002-10-04,2002-11-28,FUTSTK,BPCL,0.0,FUT,184.0,184.9,182.0,183.75,183.75,16.0,32.23,66000.0
2002-10-04,2002-12-26,FUTSTK,BPCL,0.0,FUT,0.0,0.0,0.0,189.65,186.1,0.0,0.0,0.0
2002-10-04,2002-10-31,FUTSTK,BSES,0.0,FUT,218.75,220.45,216.15,220.25,220.25,5.0,12.05,24200.0
2002-10-04,2002-11-28,FUTSTK,BSES,0.0,FUT,0.0,0.0,0.0,232.95,223.45,0.0,0.0,0.0
2002-10-04,2002-12-26,FUTSTK,BSES,0.0,FUT,0.0,0.0,0.0,229.4,225.1,0.0,0.0,0.0
2002-10-04,2002-10-31,FUTSTK,CIPLA,0.0,FUT,955.0,961.0,955.0,959.8,959.8,16.0,30.66,24000.0
2002-10-04,2002-11-28,FUTSTK,CIPLA,0.0,FUT,0.0,0.0,0.0,966.7,974.5,0.0,0.0,0.0
2002-10-04,2002-12-26,FUTSTK,CIPLA,0.0,FUT,0.0,0.0,0.0,964.3,981.65,0.0,0.0,0.0
2002-10-04,2002-10-31,FUTSTK,DIGITALEQP,0.0,FUT,549.0,563.25,548.1,560.45,560.45,2757.0,6152.48,646800.0
2002-10-04,2002-11-28,FUTSTK,DIGITALEQP,0.0,FUT,0.0,0.0,0.0,553.0,568.05,0.0,0.0,2400.0
