Date,ExpiryDate,Instrument,Symbol,StrikePrice,OptionType,Open,High,Low,Close,SettledPrice,Contracts,TurnOver,OpenInterest
2013-03-18,2013-03-28,FUTIDX,BANKNIFTY,0.0,FUT,11800.2,11861.8,11682.0,11794.4,11794.4,67612,198800.08,1406150
2013-03-18,2013-04-25,FUTIDX,BANKNIFTY,0.0,FUT,11875.0,11925.0,11755.0,11864.6,11864.6,2143,6333.7,87650
2013-03-18,2013-05-30,FUTIDX,BANKNIFTY,0.0,FUT,11555.0,11916.0,11555.0,11856.35,11856.35,60,177.11,4775
2013-03-18,2013-03-28,FUTIDX,CNXINFRA,0.0,FUT,0.0,0.0,0.0,2650.0,2374.15,0,0.0,200
2013-03-18,2013-04-25,FUTIDX,CNXINFRA,0.0,FUT,0.0,0.0,0.0,2614.05,2392.25,0,0.0,0
2013-03-18,2013-05-30,FUTIDX,CNXINFRA,0.0,FUT,0.0,0.0,0.0,2355.8,2414.7,0,0.0,0
2013-03-18,2013-03-28,FUTIDX,CNXIT,0.0,FUT,7229.95,7240.1,7180.0,7213.1,7213.1,77,277.76,32400
2013-03-18,2013-04-25,FUTIDX,CNXIT,0.0,FUT,7229.95,7229.95,7181.0,7203.75,7203.75,6,21.62,800
2013-03-18,2013-05-30,FUTIDX,CNXIT,0.0,FUT,0.0,0.0,0.0,7279.35,7340.25,0,0.0,0
2013-03-18,2013-03-28,FUTIDX,CNXPSE,0.0,FUT,3050.0,3050.0,3050.0,3050.0,2838.75,28,64.05,2100
2013-03-18,2013-04-25,FUTIDX,CNXPSE,0.0,FUT,0.0,0.0,0.0,3157.25,2860.4,0,0.0,0
2013-03-18,2013-05-30,FUTIDX,CNXPSE,0.0,FUT,0.0,0.0,0.0,2922.05,2887.2,0,0.0,0
2013-03-18,2013-04-18,FUTIDX,DJIA,0.0,FUT,14320.0,14380.0,14290.0,14375.0,14375.0,1005,3599.56,99500
2013-03-18,2013-05-17,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,14287.5,14750.0,0,0.0,0
2013-03-18,2013-06-21,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,13947.5,14887.5,0,0.0,0
2013-03-18,2013-09-20,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,14862.5,15255.0,0,0.0,0
2013-03-18,2013-12-20,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,14530.0,15630.0,0,0.0,0
2013-03-18,2014-03-21,FUTIDX,DJIA,0.0,FUT,0.0,0.0,0.0,16035.0,16012.5,0,0.0,0
2013-03-18,2013-04-18,FUTIDX,FTSE100,0.0,FUT,6319.0,6395.0,6302.0,6394.0,6394.0,64,202.86,27600
2013-03-18,2013-05-17,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,6463.0,6553.0,0,0.0,0
2013-03-18,2013-06-21,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,6003.0,6615.0,0,0.0,0
2013-03-18,2013-09-20,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,6390.0,6777.0,0,0.0,0
2013-03-18,2013-12-20,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,6436.0,6944.0,0,0.0,0
2013-03-18,2014-03-21,FUTIDX,FTSE100,0.0,FUT,0.0,0.0,0.0,7185.0,7115.0,0,0.0,0
2013-03-18,2013-03-28,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,2386.65,2068.95,0,0.0,0
