Date,ExpiryDate,Instrument,Symbol,StrikePrice,OptionType,Open,High,Low,Close,SettledPrice,Contracts,TurnOver,OpenInterest
2010-10-20,2010-10-28,FUTIDX,BANKNIFTY,0.0,FUT,12250.0,12383.7,12210.15,12250.15,12250.15,56109,172404.6,1404600
2010-10-20,2010-11-25,FUTIDX,BANKNIFTY,0.0,FUT,12262.0,12409.6,12242.7,12278.3,12278.3,2241,6898.43,166025
2010-10-20,2010-12-30,FUTIDX,BANKNIFTY,0.0,FUT,12300.0,12394.95,12261.0,12277.3,12277.3,73,224.71,3700
2010-10-20,2010-10-28,FUTIDX,CNXIT,0.0,FUT,6672.0,6721.9,6619.0,6640.6,6640.6,159,531.34,16850
2010-10-20,2010-11-25,FUTIDX,CNXIT,0.0,FUT,6730.0,6730.0,6730.0,6730.0,6703.05,8,26.92,1750
2010-10-20,2010-12-30,FUTIDX,CNXIT,0.0,FUT,0.0,0.0,0.0,6805.1,6752.7,0,0.0,0
2010-10-20,2010-10-28,FUTIDX,MINIFTY,0.0,FUT,6010.0,6075.0,5990.0,6007.35,6007.35,43428,52446.78,1114640
2010-10-20,2010-11-25,FUTIDX,MINIFTY,0.0,FUT,6049.1,6098.0,6017.1,6032.5,6032.5,8045,9755.5,289320
2010-10-20,2010-12-30,FUTIDX,MINIFTY,0.0,FUT,6030.0,6110.25,6030.0,6048.45,6048.45,1584,1925.96,66100
2010-10-20,2010-10-28,FUTIDX,NFTYMCAP50,0.0,FUT,3138.0,3138.0,2975.0,2975.0,2975.0,2,4.58,75
2010-10-20,2010-11-25,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,2908.3,3104.6,0,0.0,0
2010-10-20,2010-12-30,FUTIDX,NFTYMCAP50,0.0,FUT,0.0,0.0,0.0,3060.5,3127.6,0,0.0,0
2010-10-20,2010-10-28,FUTIDX,NIFTY,0.0,FUT,6017.8,6076.8,5987.65,6007.8,6007.8,493208,1489172.05,26816650
